cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(0)_pft6,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(0)_pft5,nfall(0)_pft6,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(0)_pft6,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
1.0432837545383428e-05,9.676514990827659e-06,1.0003407180522244e-05,0.024774430794040764,0.008803262209553799,0.1459013611742633,0.027822449826879814,0.024190930929074244,0.035575751230614974,0.019435699247594012,0.03248709687585556,0.03322603713712829,0.01811867891985758,9.393704300047771e-05,1.0250135995084614e-05,2.0524414037069975e-05,0.00035908707731565655,9.814101844626666e-05,1.0225534842278304e-05,0.003482035661902468,0.0005339209717033436,0.0001761749066465247,0.00013847036205707946,0.009927493780583338,8.305034756184668e-05,0.009935419747074913,-7.818849000558933,-8.261624481394502,-9.732424927490815,-4.068139668880337,-4.493928504722762,-3.548707037520676,-2.914206180927624,-3.876241204875823,-4.155874912843287,-3.5877222380999085,-6.514490620346459,-3.0146152189464828,-4.829317036141888,0.4399769824522922,0.8941547275124301,0.6811697839545465,0.8867360536446536,0.0002433269433747437
9.651080099127261e-06,1.0139363136157333e-05,9.724030008195534e-06,0.025656015702913964,0.009339067989150473,0.13615977381419395,0.02762551596240893,0.02417056836244588,0.037534268569218286,0.01925661103247032,0.033712462908093446,0.03458511556624339,0.019024977800471684,8.672510972556804e-05,1.0210154866629156e-05,1.9088694901624562e-05,0.00035831933062962183,9.805405926173246e-05,1.0221274261359931e-05,0.003467106786280563,0.0005226296921059462,0.0001635992818048021,0.00013608192498678554,0.010416297429204425,8.052297448000706e-05,0.009580122850235951,-7.383856929376428,-8.912815446620968,-9.136462537583805,-4.096312691241916,-4.173462916534841,-3.5300556857366643,-2.951843553336692,-3.7712167744661387,-3.8391566170028004,-3.5625294689522597,-6.2910864532361135,-3.1243177989298205,-5.203149909703906,0.429826851523028,0.9508407602719667,0.7023161155439028,0.8692487117719386,0.00024682164394835106
9.516867569641307e-06,9.884885476523174e-06,1.03242882520843e-05,0.024827922292568676,0.009298667930998693,0.14295837140542603,0.02827256369494789,0.025931823151334916,0.03586579111436291,0.019075895506059953,0.03345360964018476,0.03451461761300535,0.018954242897194443,9.07067400401272e-05,1.0310228612441597e-05,1.9395999100963687e-05,0.00034722986798666074,9.958191680505815e-05,1.0337068530435757e-05,0.0036718433317059042,0.00055232597979918,0.00016280222069916373,0.00013970352725140335,0.00980082181815594,8.075877714962001e-05,0.009570735355435494,-7.411663754237192,-8.861546217819114,-9.912745438331003,-4.000329500372561,-4.33830200714723,-3.606983096357519,-3.0485573404262953,-3.8310650085902354,-3.8567423208986344,-3.6304305237676817,-6.283619759649273,-2.993076098824599,-5.205196642266409,0.4525115819103244,0.9391342391104586,0.6872657548256113,0.9150174354565404,0.00026206869762735845
1.0104341486560585e-05,1.0374761884839671e-05,9.810562585151829e-06,0.026065743091644347,0.008567575761720543,0.1393954180389827,0.028315186268183024,0.026077783333356978,0.034516410588258745,0.0191180639364987,0.03246257094275123,0.033870239297235594,0.018537773042258954,8.703326392424133e-05,1.0017273603583575e-05,2.0000997662426947e-05,0.00035497330085344287,9.601950137790969e-05,9.962560751133341e-06,0.0036199634451491635,0.0005492889975445372,0.00016801021201722136,0.00014551764116250477,0.009920240820677098,7.643088096907335e-05,0.010150240724719891,-7.78727677567803,-8.36342579202017,-9.58675439104839,-3.9140600437321313,-4.308511940448767,-3.4909761953055267,-3.0121133082867297,-3.8370476505029134,-3.8675887716914223,-3.482768838634582,-6.781493291140739,-2.989855088980964,-5.197493787215739,0.44336357240285906,0.9084635381722302,0.6493835296329025,0.9072150910899269,0.000237780641420541
9.754709266044756e-06,9.651381970878277e-06,1.0092723692751854e-05,0.025338103781556945,0.008629310248478883,0.13491620778010216,0.027931410918116583,0.024042928137070513,0.03607291097871793,0.02080117383207674,0.03359307723253142,0.03202085067427849,0.018944506621854623,9.267491539944578e-05,1.0227928706201569e-05,1.9121966213771114e-05,0.0003611239516948401,0.00010357525686603785,1.0109900087006214e-05,0.003514962643670542,0.0005708506289381299,0.00016179744560325572,0.00014095712491218955,0.009772974972975147,7.671073702278414e-05,0.009631735056735204,-7.184420478097873,-8.251573190845106,-9.176308281968776,-3.8339662801692946,-4.446923565621963,-3.602809711991185,-2.854963054709713,-3.815249070144428,-4.147144330231022,-3.8145253677971427,-6.685403500822446,-2.92357696507828,-4.8822648019353645,0.4335773011840558,0.9019527491353463,0.6966583523117487,0.9447995414723664,0.00024880826179746467
9.913706304990423e-06,9.982429464612554e-06,1.0149641402473489e-05,0.025099717144612375,0.008776941469956829,0.14219114820232992,0.02802105135100122,0.023853507737298614,0.03780434724537289,0.02064860578276264,0.032748440986320196,0.03151934378612697,0.019785228812726693,8.656132059017618e-05,9.800576162250842e-06,1.939197246424758e-05,0.0003342377047874627,9.821669617344639e-05,1.036772361994044e-05,0.0036713194647034477,0.0005450814126052809,0.00016177085283130985,0.0001399999113466917,0.01027221448365541,8.296787848180418e-05,0.009842113949615127,-7.530388477727463,-8.569952718325805,-9.37814584928948,-3.8265250438375134,-4.2311140819741135,-3.725730355180149,-2.860106347693003,-3.8379347875729595,-4.084732039188704,-3.5362742283603152,-6.328917137580093,-3.0013062389072,-5.041530093238935,0.43518424134535716,0.9039652626327854,0.6856393178129158,0.9501908598249906,0.00025651998616391987
9.629109888768221e-06,1.0280519572749074e-05,9.543496480795415e-06,0.024822299632244756,0.008984946503922798,0.13464458348586855,0.028775654268328357,0.023875076992109414,0.035663422757793314,0.0199189319222307,0.03423618831255032,0.03395681892537072,0.018687732353796945,8.883569885431349e-05,1.016060247652135e-05,2.0454700136699912e-05,0.0003503499494705573,9.825777786327565e-05,1.0403340630409536e-05,0.0034859250128829555,0.0005754385741251269,0.00017386494242837956,0.00013653224082765955,0.010262704267516704,8.286274224515506e-05,0.009686632825247737,-7.445534471545259,-8.30170831248168,-9.381821636625402,-3.9733122663298706,-4.501394116408513,-3.486911635229576,-2.9827381604844194,-3.772404047026787,-4.1247205259149515,-3.4799585817783396,-6.398646635569483,-3.0385287391895264,-5.224861227055713,0.4419349551583767,0.8819848017705945,0.6380670288122855,0.9075563399443124,0.00024719973031528197
9.701965274318356e-06,9.803453242357519e-06,1.0026808463199478e-05,0.026592759981545047,0.009117794740873182,0.13924853894641487,0.02826829939565995,0.02420224828008122,0.03517096686951714,0.020364905376191813,0.03298068830137902,0.03449097572764109,0.019381600809289495,9.080744848231217e-05,9.64196595041589e-06,1.9731864646609022e-05,0.00036263679079319227,0.00010124686670779023,9.539833603893151e-06,0.003564793510360357,0.0005456526168171041,0.00017132624617787688,0.00014136610320244084,0.009752514495420856,8.04825262777407e-05,0.00984139483621175,-7.3999384547566285,-8.573100471379465,-9.58457965225607,-3.832180921982604,-4.2082334874136755,-3.5565638040483236,-3.1312477662592024,-3.9787670299726896,-4.068355104583608,-3.8015779669263656,-6.62258275127517,-3.044778365791443,-5.015044434964613,0.4463014448122163,0.9400761518894462,0.6391534471315518,0.9127525345080642,0.00024414201006761296
9.746337313591458e-06,1.0458007255733444e-05,1.049970864986675e-05,0.02692560086387645,0.00943380401596554,0.14662268908622933,0.028811730843099535,0.024176735886055487,0.03541878787559219,0.019765730058785583,0.033667750361052406,0.03392887111592961,0.019313636980642035,9.294849525000898e-05,1.037928659688967e-05,2.0249349650010553e-05,0.00033532738977251614,0.00010351723408702654,9.533750384372203e-06,0.003411512144536145,0.0005474275751261071,0.00017710857642612074,0.0001385409100951422,0.009711883058148726,7.647076519414244e-05,0.010398226857478684,-7.6155320142606415,-8.09633278666873,-9.205176623160298,-4.019985658597933,-4.21004536894356,-3.6202163101120286,-3.1337976255064213,-3.8819023562712998,-4.1060226233899755,-3.587463388658611,-6.459324912080832,-3.11202615966608,-4.766084401893412,0.43324358099972926,0.9346904259432054,0.6609183844758664,0.9513801108384288,0.00024439444215359964
9.959945131186317e-06,9.938443488891458e-06,9.521767826532218e-06,0.02638984407888459,0.009067760157139339,0.1455087571350235,0.02690053742631391,0.025504120571651127,0.034876246429438276,0.019274498134080355,0.03531194773353058,0.032090851757876036,0.019034745380519302,9.171076184240398e-05,9.516577957481168e-06,2.054456561631372e-05,0.00035125098135925986,0.0001026252894895467,9.726268395102162e-06,0.003453197302560397,0.0005750322054233787,0.0001777840747866263,0.00014187079303242854,0.010247281313181311,7.77890131185359e-05,0.00958644181510228,-7.360246278736135,-8.314021503268616,-9.225331498518473,-4.032520905862217,-4.242239768590313,-3.4903377808534666,-2.8803655058946,-3.6960753003126716,-3.857189078204156,-3.684111225788837,-6.9123424634991855,-3.063428875811048,-4.883742886013562,0.4503561437895761,0.8670860886543253,0.6583497437434701,0.9133973185974527,0.000247254638053384
9.712493146408772e-06,1.0015174546178136e-05,1.008854678067585e-05,0.025267156206811144,0.008936669930911164,0.14698636317884284,0.02858460544897487,0.025497709977618924,0.03703021175831568,0.019565222724106313,0.0356571130461546,0.032195709922205905,0.018060885044253582,9.372471054774205e-05,1.0321844494735492e-05,1.9530023679646867e-05,0.00034260773296042356,9.815844420045525e-05,1.0028998363388567e-05,0.0036456635890791543,0.0005514738428830438,0.00017582066000821245,0.0001354764822838184,0.010468112214162908,7.91093096161262e-05,0.010101172150208587,-7.754918464560482,-8.547048143117873,-9.6300179491896,-4.149387801507842,-4.101635028405185,-3.7342793481447076,-3.0697222991977675,-3.9079217953903367,-4.053355499255367,-3.7965309033312584,-6.350351907635115,-2.9098936171778,-5.198122447328932,0.47220417202655696,0.867997319627599,0.6622298018779837,0.9154401813863717,0.0002554746245480833
9.605376927152055e-06,1.01512734766898e-05,1.03592215141759e-05,0.027009038164772722,0.008592899405388599,0.14390665342110193,0.027566000697293175,0.024350634375611326,0.035957096366105994,0.02005448324115571,0.035105887632703545,0.03455649358707521,0.019904087213767088,8.998854419314937e-05,9.623465862026521e-06,2.0329973991303854e-05,0.0003485072248369143,9.725691349300463e-05,9.660588740317849e-06,0.003530473253048498,0.0005619154522710801,0.00017786202911801972,0.00013922080025395516,0.009601047599707738,8.029550606881533e-05,0.009695714128548583,-7.551944049423252,-8.193830640281227,-9.297221534448598,-4.082999128710144,-4.391520137206482,-3.394581844036319,-2.986642030793855,-3.790151735455387,-3.905210312541605,-3.796123581129405,-6.49759459577758,-3.1141947753093917,-5.184546201998893,0.46263027501684767,0.8870484358379305,0.6712108490392087,0.9261432860343394,0.0002586908219138968
1.0264080751400684e-05,1.0347997475470337e-05,9.589778999302941e-06,0.02667815294890168,0.008789288756463325,0.13765679816196896,0.028575819396367483,0.02588940042019,0.03493524737089691,0.02080445644681554,0.03526099717130297,0.03242212728510546,0.01873112214013218,9.250331129585321e-05,9.857622950473797e-06,2.097114493903824e-05,0.00035866125452833,0.00010335771510712872,9.778017100801957e-06,0.003539824971698301,0.0005504697275708246,0.00017690315961855886,0.00014049305640830904,0.009543036096079748,8.380916203609581e-05,0.010359380565874937,-7.853187454508085,-8.090202566138199,-9.74998996396304,-3.905629543642093,-4.261401317348965,-3.6702378102562725,-3.1496337823084635,-3.7807212974096274,-3.917167748931525,-3.6765460366262848,-6.547775999569546,-3.012705396798849,-4.764780581476816,0.43642117478469983,0.9100821566886031,0.6885782604085368,0.8716692429333454,0.0002486916999348816
9.56295406903947e-06,1.0095312513930853e-05,9.791383055374124e-06,0.025812452033578136,0.009352170282475914,0.14582788226411195,0.026444740715408532,0.025356492602593216,0.03783692258208762,0.019639089543568192,0.03385221702835587,0.033302379988460196,0.01855439966027074,9.15478720870242e-05,9.692536913520593e-06,1.949849832141769e-05,0.0003654097366513987,9.884830377465556e-05,1.0216757510911196e-05,0.0035559106123882016,0.0005232789026158667,0.0001762477848830543,0.00013533079867897486,0.01045984711359723,8.340804601518438e-05,0.010140774417447802,-7.737022203180853,-8.186203747266164,-9.929983060676125,-3.856710736900385,-4.327798597982734,-3.4544046973577394,-2.8762879292847723,-3.8785901881124873,-3.872278092997228,-3.4862159324985065,-6.339917833676164,-3.0497037135870144,-5.179945278426433,0.4668779520614862,0.9090177213577428,0.6746194730960543,0.8694373683139728,0.00023967180065967872
9.961286158797111e-06,1.0090046837431852e-05,9.704628306767244e-06,0.026968342252592363,0.009005368698815488,0.13462128314622127,0.02836642556231117,0.02528419687599574,0.03713914468521657,0.019717473497783005,0.03349968796670834,0.03243724176244966,0.018435322570515673,9.012850858740205e-05,1.0381034170509115e-05,2.0149350306942972e-05,0.0003659839665383857,9.573041471849066e-05,9.822630222947659e-06,0.0033921846187722937,0.0005748797386247102,0.0001740785237610708,0.0001344217259217722,0.009651694524293871,7.882820623151914e-05,0.009855882375124927,-7.273482780832065,-8.309392162559414,-9.087071267839635,-4.032820684613793,-4.329994990617552,-3.6209079899175745,-2.866781959237524,-3.68459750285531,-3.959012070709681,-3.797454453486579,-6.737742106902258,-2.9671185313641524,-4.771243671814891,0.4615600048491113,0.9328318518339731,0.6506084250882365,0.9096610321576317,0.0002567184242071714
1.0293604025569955e-05,1.0451176029513559e-05,1.042236897596977e-05,0.02635133187689614,0.008743641686179464,0.1337150687162057,0.027006217589125945,0.02426856897242519,0.035483311925028405,0.02058273074322386,0.034696572431042454,0.0314567974457793,0.018209890573023524,9.397528988779374e-05,9.600241560014722e-06,2.0150179619329103e-05,0.0003516360508380905,9.728609621118217e-05,9.714675705504264e-06,0.003581398524040739,0.0005594524065638991,0.00017380342530656293,0.0001344869584612831,0.00970212499682181,8.197059859394205e-05,0.010339757466118472,-7.687538354987581,-8.559921995633164,-9.477902062898131,-3.9635518433431103,-4.227522953475132,-3.5575623917110524,-2.9044663031945315,-3.927953022505016,-3.8235061571150903,-3.750019409335677,-6.725027329130886,-2.9852669534952825,-4.946269126894722,0.45638678917527,0.9152547757497796,0.6752020289941725,0.8781055977896329,0.00024473272660355364
9.83631206777632e-06,9.633858185005397e-06,1.0481893976288164e-05,0.02642679557005432,0.008809653925843805,0.14687363920103438,0.02814111347758168,0.02624430923012696,0.03660123909408607,0.019252027860453217,0.034755813538295446,0.0341680131104406,0.01810410720831929,8.75793659909671e-05,9.560911708670668e-06,1.9156093399839984e-05,0.00035743166891024833,9.757873305837304e-05,9.913836905640612e-06,0.003412577205410632,0.0005341463340142536,0.000164799644778875,0.00014609304115004385,0.009558911405233735,7.686060881828399e-05,0.00989641015824997,-7.669888859266108,-8.76644973582098,-9.1056285504501,-4.024990133244459,-4.448427826434931,-3.4699906329343175,-2.8559163249663455,-3.8623544881116882,-3.8628394124071352,-3.5708799524516235,-6.782974573525536,-3.0409453710828305,-4.99299108422681,0.43411928379007475,0.9343468056855893,0.6537519588237676,0.8855104799150862,0.0002440342605801095
1.007642477826168e-05,1.028409936607178e-05,9.839933626785044e-06,0.026329126084305834,0.009096284186838508,0.1440521120347457,0.028622431342492878,0.025003038952904913,0.03466001975630255,0.01986667443997014,0.03255889120783739,0.034099854419338056,0.019691891151273004,8.822929413347075e-05,9.984048011306163e-06,1.9267988911442488e-05,0.000339716813876128,0.00010420672768439614,1.0308167842013491e-05,0.00350184510110453,0.000569860050381862,0.0001765218189122438,0.0001364578040490491,0.010185634697399751,8.36792108149926e-05,0.009809122299406343,-7.788200684616257,-8.79571596422215,-9.774006669344708,-3.8334625243459417,-4.236941245731067,-3.737989615357936,-3.04729467886489,-4.024064323130646,-4.181891787864081,-3.569607773907722,-6.31560894681423,-3.039533035042952,-5.228718506891533,0.4615682720579028,0.8693819690159255,0.6602353199242554,0.9362243348213113,0.00024590007260113486
1.003607114685112e-05,1.0199066394505955e-05,9.518920455937308e-06,0.024859134040771103,0.009357755679592317,0.14517803058899356,0.027550807277204062,0.024135003615771086,0.03772461719753656,0.019995862260972417,0.03421687035158417,0.032978556350468105,0.01918093934884032,9.366428943784028e-05,9.599437168119178e-06,1.9984635345279704e-05,0.0003664667371893971,0.00010234033089494549,9.92790883225e-06,0.003649960747414657,0.0005376731803489066,0.00017421782795498395,0.00013669116332021847,0.010205159788515954,8.13195076803878e-05,0.010280759242512014,-7.647985784497891,-8.819063592655683,-9.779471655543203,-3.91997051939379,-4.258217826763423,-3.504522731722271,-2.9962095751153024,-3.682868620899366,-3.8521261583543502,-3.5578062782838717,-6.665933824269484,-3.012111238524154,-5.208716875505225,0.4290494706022372,0.9230795377021153,0.6388855219508289,0.9423528982313445,0.00025581892576387056
9.612083194418652e-06,9.545474472603133e-06,1.0337188520431588e-05,0.02562290283775272,0.008994466977267773,0.14459503872995522,0.028917365428018146,0.025950689344739177,0.03724884192414184,0.02048964393162231,0.03506072515909961,0.03445316376464145,0.019016839830690736,9.05308506652094e-05,9.807998275017022e-06,2.0406024372695527e-05,0.00035242161534325303,9.831901033607574e-05,9.804666185053573e-06,0.0035039597806687892,0.0005689532789644328,0.00016774843401655578,0.0001378044027930441,0.009781366129387643,7.95719760927706e-05,0.010123136201560206,-7.378649354149167,-8.817947973081786,-9.4731739202297,-3.9614172330004376,-4.414985466549334,-3.624659806509947,-3.0702020026934127,-3.8607005752999197,-3.859826213295367,-3.59667318352861,-6.40477937695014,-2.9101724563728606,-4.836380230818972,0.45395656210152524,0.942228013850292,0.6909875256529887,0.8903562020827938,0.00024584340298365815
9.887048564173191e-06,1.0285657387499709e-05,1.0090899469679607e-05,0.024636958631231495,0.008673688604539292,0.13757027360114207,0.02772425817999749,0.02422747463595658,0.035491919812991254,0.020542679470996826,0.034309330715770456,0.03331336895016356,0.019063048881132236,9.234856830553725e-05,1.0276432355382688e-05,2.0441207379209362e-05,0.00033626007839365334,0.00010268944745247043,9.740386268127116e-06,0.0036084005530168904,0.0005257737266610519,0.0001645519006697381,0.00014031845886609668,0.010178299126517855,7.653479880730175e-05,0.009952715016245636,-7.138817804214005,-8.179823888011592,-9.464277782663565,-4.16710694555057,-4.253549336947603,-3.582736722127583,-2.8701288351804934,-3.7006931067325204,-3.8574753641992072,-3.522395085387709,-6.6810084292700225,-3.0500758590496577,-4.846239714155017,0.43841405882997103,0.91831491784524,0.6385388215134796,0.9292758209146946,0.0002538604212321698
9.678271140378063e-06,1.039658810417277e-05,1.0432290555949883e-05,0.025874706071853566,0.008828554158131455,0.1337828720240234,0.028301532475129957,0.02546945193457569,0.037877514808911904,0.02032936249868464,0.03262222191347247,0.03183246412939916,0.018977526356932475,8.555374308780402e-05,1.026502444923055e-05,2.0504894743691056e-05,0.000336932588506175,0.00010475139017774608,1.0439308928309928e-05,0.003578626815088616,0.0005575186801535835,0.0001622065821622081,0.00014658808928211093,0.009603261585758159,8.169625558113648e-05,0.010112934981606952,-7.529820901504847,-8.24772829225051,-9.38068446977582,-4.1507699578472295,-4.397260079248212,-3.558280177389529,-2.8849929183229173,-3.9116858642246006,-4.1518514346984166,-3.8132994179369932,-6.419004670764731,-2.9849450815520773,-5.185020429894803,0.45706478078141144,0.9314098813179683,0.6644523071470548,0.8915944297032109,0.0002464562753161852
1.0075522016765827e-05,1.002402332465558e-05,9.62118024726901e-06,0.0254197610464163,0.009235406606439874,0.14355696661580536,0.026663476905725972,0.02576860796068696,0.034508184592639116,0.020942905590703807,0.033865938117327264,0.034411073684948855,0.019857822501427803,9.022680912325967e-05,1.0115441039579665e-05,2.045657429617401e-05,0.0003645125195326188,0.00010020534354261206,1.0359050080364072e-05,0.003637768808856561,0.0005410982843776422,0.00017629366289427032,0.00013786830208159862,0.009907685068605602,7.969709928587373e-05,0.00999463685896161,-7.6275386434850425,-8.243341982619972,-9.934397961060933,-4.180275646938983,-4.095070598281087,-3.506909342769531,-2.933750548649313,-3.8502614755460103,-3.8608920974156886,-3.4843585206198737,-6.829933052405683,-2.856396130351467,-5.200236774751866,0.4414374366248437,0.9332456302852206,0.6973178645734702,0.8649164520032088,0.00024121734479109572
9.799680688293942e-06,1.0183735596331725e-05,1.0302274439121084e-05,0.026492714012441795,0.009412795661644957,0.1367666692268354,0.027797089560940826,0.02393892054350002,0.037325001765254426,0.019348952934914353,0.03436656944145037,0.034074036516918295,0.01857239241285531,8.642720294002488e-05,9.775983940368385e-06,1.962438025998112e-05,0.00036476906236841374,0.00010498578197830658,1.0351715765545419e-05,0.0033699443648568727,0.0005703027618254446,0.000169795605946266,0.00014312298998361825,0.010349840451392362,8.095407189627332e-05,0.009936671859783466,-7.5201044210996715,-8.463867579706571,-9.548221837398573,-4.1242696041567415,-4.167598065586189,-3.6675275675524226,-3.1035896032769887,-3.84040788481805,-3.843446016870698,-3.571614844309616,-6.858488641622921,-3.0855212654665736,-5.043912627301648,0.4580087981776079,0.9054590665580386,0.6540822210542636,0.917344357413305,0.00025391003742617315
9.81563502916341e-06,1.0321165216541489e-05,9.762924439791216e-06,0.02498529942192155,0.009292995228412784,0.1452996356496113,0.026833832657557816,0.025939236942442472,0.03800428265490181,0.019439059518414632,0.033024230838919484,0.03322229631699176,0.01875930595678229,9.406458357861229e-05,1.003422969500025e-05,1.9876060668708048e-05,0.0003471921314541393,0.00010216113686109586,9.931810469478183e-06,0.0035956993563949864,0.0005363779703631159,0.00017744219419469273,0.00014669925056074392,0.01012931428405912,8.383746156222951e-05,0.010418462482954041,-7.1976084999495615,-8.713123208327834,-9.19708610974048,-4.072237337097087,-4.322068900467141,-3.715930149447196,-3.040413505231168,-4.008656349377134,-3.8480854053614784,-3.751359255959744,-6.411979863117291,-2.902205842040128,-5.056171578099713,0.42797944061537957,0.8703887864970682,0.6751304848016552,0.9158856715762296,0.00025998815051045344
9.790433079853103e-06,1.0173058538288323e-05,9.685664080956816e-06,0.024596387720730837,0.008899720026640735,0.1469322616712173,0.027331876739810537,0.024018654823315125,0.03585927146178144,0.019833445044258914,0.03426506520247606,0.03136837169176812,0.01967166057450141,9.378459235235674e-05,1.0357119772055933e-05,2.0588234562614883e-05,0.00035454587451209447,9.545565160061036e-05,9.951492002081276e-06,0.0036524634029419735,0.0005696881673860595,0.0001746122397312108,0.00014625316765959508,0.009606583441916405,8.16529328877176e-05,0.009874241919317048,-7.5726247579208446,-8.680810665569132,-9.326442814192731,-3.9245894697881982,-4.194600155590914,-3.6228089950076803,-3.0416603347325952,-3.993342901741569,-4.011801137983901,-3.7536557309330743,-6.563954981871314,-2.92945303101756,-5.183501610623466,0.4430186828000975,0.864555585060879,0.6774898855314523,0.8790104928085873,0.0002451363141152246
1.0026074366834285e-05,9.539675649370761e-06,1.0031210451354232e-05,0.025136556704621536,0.008636628611013338,0.1396033389990763,0.0277477956507737,0.02475747157496104,0.036518825334442034,0.019465748286337497,0.0336985025648426,0.032217333050767676,0.01906221160482024,8.927909037222478e-05,9.63273313094402e-06,1.940477619739064e-05,0.0003623629508761448,0.00010274025171507115,1.0398391259881572e-05,0.0036512478691175776,0.0005503534382075072,0.00017467854265856847,0.0001368112644057315,0.010161284824552976,8.017472669667012e-05,0.010064422647211062,-7.2173578470114865,-8.274409830509969,-9.66117728975982,-3.82355533684795,-4.179673401781749,-3.4907366799433546,-2.92810880131453,-3.814375737432424,-3.883177606951568,-3.664271745642134,-6.683401252992606,-2.9836107539348773,-5.053670295851653,0.45939340508684207,0.9523416104031173,0.6531520691890077,0.9349414004921179,0.00025033021632140496
9.899542382641922e-06,9.68572348640452e-06,9.732736917443048e-06,0.025248694928518133,0.009423089726633999,0.13787908165205778,0.028739573672040393,0.024848358435803262,0.037505025034084954,0.020771528842686966,0.03320364209512023,0.034304330966460836,0.018130546970169917,8.877893933021476e-05,9.664108789031116e-06,2.0291900790485236e-05,0.00034794803486464605,9.839756134388338e-05,1.0184061257903671e-05,0.0034994429360778673,0.0005521409775483475,0.00017330222430440333,0.00013706839047219677,0.00959039226356786,8.344878624127904e-05,0.009915742371636354,-7.249056209179749,-8.76424395640841,-9.130529422632682,-3.8216469262740937,-4.413373164123702,-3.4859945467211237,-3.0630992523254528,-3.7857868961498373,-4.016141693545632,-3.532045409250551,-6.542285596795245,-3.0348428350204033,-5.068820056315003,0.44819252692443456,0.929081785743919,0.7008545377359479,0.9505055470403323,0.0002528904797352483
9.990721284886174e-06,9.797512805019168e-06,9.603894176357415e-06,0.026083879641249384,0.008932626861798259,0.13828643140510086,0.028466893136770574,0.025638304945206407,0.03773153273660208,0.019541993917399365,0.03347197424254238,0.03362550216443501,0.018170093310270762,8.904211098621064e-05,1.0396300031844013e-05,2.0926073996521112e-05,0.0003577034914548608,9.621115379740215e-05,9.977359031913731e-06,0.003536455724904921,0.000525840520977736,0.00017358259844543495,0.0001407072107166449,0.010409643859841342,8.267145996620942e-05,0.009694777366802111,-7.5003161649412755,-8.84485341976268,-9.137581086768995,-4.150008239540895,-4.455493874430866,-3.526136897282149,-3.0442805504098986,-3.919509898123527,-3.975833524238008,-3.537547601932465,-6.60295674913142,-2.926167571723976,-5.032838624981552,0.439557214263387,0.898206974374498,0.6838525633822357,0.8750848642988405,0.0002383577149230895
9.558113280183284e-06,9.628275072197753e-06,1.012573300293169e-05,0.02533234316238031,0.008842481778021855,0.13997125060014315,0.02724188160484095,0.025376034924984657,0.03457789839038258,0.0209176916437116,0.033099779760111234,0.03357775040070698,0.019045470536871157,8.774696707547757e-05,9.65009251115897e-06,1.975628563358693e-05,0.0003585885496516727,0.00010112970213071869,9.51192739024884e-06,0.0036701174472237594,0.0005765497962239026,0.00017081073930641952,0.00014508604731120023,0.010380071363959709,7.863984192532146e-05,0.009525503577109002,-7.23856581123904,-8.800962968270609,-9.885403440154484,-3.8664763590018767,-4.228729230851578,-3.725063452289493,-3.0721254973164758,-3.761204595091931,-3.8155712431520468,-3.6983473258208677,-6.633743293326007,-2.8678407397638237,-4.966081487223066,0.46888568298173233,0.9339342249346864,0.6718768985623466,0.9161465393319292,0.0002461224477765785
9.77025606720418e-06,1.045362617605427e-05,9.771317988188691e-06,0.0254437524020602,0.009044664883611024,0.14256148476301223,0.027268719969173127,0.025318740119700374,0.03603035740333471,0.019536125322193117,0.03310933575878181,0.03389957731009141,0.019744288787415718,9.010343874158835e-05,1.0333110949916756e-05,2.0893669106225878e-05,0.00034973497095000376,0.0001040206737578079,9.615378206085238e-06,0.003619348962970665,0.0005555085476918033,0.00017364003050914748,0.00013441001427131862,0.00973123500021434,7.658533801864134e-05,0.010238160510330652,-7.35336764989756,-8.720436923145899,-9.37705489592116,-4.006922401912779,-4.178924506309597,-3.59106127633049,-2.8949976529979513,-3.9015194553165884,-4.046357471114131,-3.5871181453063543,-6.291448954695473,-3.1382489456579057,-5.1944455657002395,0.43449744230489695,0.8859969768669376,0.6527464359287418,0.9445627200458658,0.00025987324745184074
