cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(0)_pft6,cfall(1)_pft0,cfall(1)_pft1,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,cfall(2)_pft3,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(0)_pft5,nfall(0)_pft6,nfall(1)_pft0,nfall(1)_pft1,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,nfall(2)_pft3,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(0)_pft6,krb(1)_pft0,krb(1)_pft1,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,krb(2)_pft3,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.36737197825413326,0.16587736473204195,0.02195100412940443,0.16809304431680067,0.017969212568769467,0.007413801843866043,0.17620384751529905,7.2490321176531995e-06,1.9301241641379507e-06,1.664356515745243e-05,2.074176304194292e-06,0.008144831369500736,7.886788269529337e-06,1.4389403979354941e-05,0.00025334090982717655,3.250527465550927e-05,0.0007347431985623218,3.617520028749505e-05,4.889008550400979e-06,0.00044702932499732825,3.102647555399193e-05,3.3299418281140485e-05,6.52289190467149e-05,0.00014123693422198025,0.004096172794514183,0.000808031684138245,-7.5170710314551386,-11.450016102428535,-2.1963135287243065,-0.8982947950376814,-0.4856015454653472,-3.7627648138761787,-1.2073596165515776,-16.144170942705006,-19.527081228423654,-16.78116629320381,-11.34947839925388,-4.5190580951982735,-12.102542676951114,2.224480430345428,0.22903867622034121,0.0773787250812226,0.016711144628807847,3.979067198958106e-06
0.3422772520390607,0.16182685006706016,0.02241247581375137,0.1626384574642815,0.019119992577506312,0.007853873087652886,0.16306321774947233,7.0998179287260995e-06,2.0904377117175483e-06,1.5711271634854555e-05,1.9913068840209334e-06,0.008365961518313182,7.812378804324523e-06,1.4240780102425985e-05,0.0002490981986774792,3.022267239819742e-05,0.0007485679462258654,3.459690632112944e-05,5.108378755455598e-06,0.00044906071162159573,2.9493901783803393e-05,3.3176053625045514e-05,6.283215652952404e-05,0.00015480573728123898,0.004076568248992137,0.0007909804045609285,-7.405877652884713,-11.585886009366112,-2.236859342089149,-0.8870434694870886,-0.4931677472119859,-3.5414905300642374,-1.1025770395591625,-16.562083816251764,-19.30330629359118,-15.91242669463702,-10.989190911705354,-4.574555570380522,-13.157061007203138,2.379721534439481,0.22877079176912915,0.0758101115654851,0.016668356403962165,3.83474881055486e-06
0.3565343541956662,0.16174244179934882,0.02221389419419022,0.16992146188300059,0.01841097600646722,0.007250317678017916,0.17491268596731585,7.079575125278807e-06,2.0518864466970475e-06,1.5773978798226406e-05,1.970569880394608e-06,0.008148628309415384,7.762241082322389e-06,1.4019990224706986e-05,0.00026679257818208426,3.12314929757616e-05,0.0007497442971657786,3.350564515147173e-05,4.9113151114738296e-06,0.0004283844575706725,3.240231254066547e-05,3.276772211973097e-05,6.241008703510852e-05,0.0001428450789595493,0.0038527285795654977,0.0007687588252597443,-6.962177717812453,-11.760233848892911,-2.0469823698080862,-0.9275487574611726,-0.49341803381455823,-3.712191384621379,-1.098933084374384,-15.733709856348389,-19.735675172487763,-17.333038683585315,-11.678752985297248,-4.450677797046229,-12.118958926409823,2.352615449338606,0.23476404949814597,0.07311187900495283,0.017439501502222024,4.107494787314743e-06
0.3684286752831998,0.16753130663549937,0.023856802585994805,0.16603381821349755,0.01787588966952246,0.007201511558001364,0.1665253891772651,6.795199312279052e-06,1.960403973758475e-06,1.6466184594579088e-05,2.04097484888485e-06,0.007902328812894254,7.66732234653622e-06,1.4618378426990136e-05,0.00024672620809237835,3.123277840996011e-05,0.0007203515670026026,3.4050133673913756e-05,4.857337852752132e-06,0.00045227947075028764,3.1532772006328855e-05,3.271593888123537e-05,6.244037357131e-05,0.0001435914499529628,0.0040063130062789176,0.0008065010823572408,-7.358511713394112,-12.11480724793729,-2.135022148905474,-0.9116169239689154,-0.48174098772158486,-3.647248838560911,-1.1133787495579037,-16.772869529865574,-19.06017819321873,-17.11652694781709,-11.656714037160203,-4.477900430242924,-12.563523582312593,2.326247074719539,0.230340459596333,0.07587557606716452,0.016834538746195532,3.915723625656859e-06
0.35206128152985,0.15442978331981802,0.023993055311723605,0.16650929797938102,0.01801084802616956,0.007910194568398565,0.17352336950816732,7.348406584435548e-06,2.0221679057506116e-06,1.5401622288362574e-05,2.044459619899732e-06,0.008583419051077349,7.622781982450227e-06,1.3623456931928214e-05,0.00024571543091283615,2.9691944769751975e-05,0.0007322243045961372,3.415255657043056e-05,4.956918452820306e-06,0.0004309597499404284,3.010642973534884e-05,3.102110960543529e-05,6.782891196252035e-05,0.00014147188879745927,0.00375656225599363,0.0007719199923434976,-7.341617616089518,-12.407104743756046,-2.051162641890864,-0.9257477306462255,-0.506913868593748,-3.5574693883864437,-1.0947679245704323,-16.492755268715882,-19.256254470849573,-16.29886575557371,-11.757155927444261,-4.5614180566242455,-12.682197353936097,2.2127474719873512,0.23514531510384867,0.0734651324355228,0.016976500914943512,3.904548169281752e-06
0.36065539566354204,0.164853084428194,0.022523608071710964,0.16589390450638591,0.01859684767086984,0.007758235176728446,0.17649126549388955,7.000850906813375e-06,1.9149182185802513e-06,1.5893339551976114e-05,1.91522889457867e-06,0.008566296761706439,8.291322590009685e-06,1.372455686520656e-05,0.00025659003389056837,2.9865382812735856e-05,0.0006959341587119537,3.6472354689538644e-05,5.154083921006746e-06,0.0004422330099109149,3.211938465788676e-05,3.3227636501128244e-05,6.335540902277278e-05,0.0001507473935215163,0.0040898214285827635,0.0007651115393536947,-7.454865695314681,-12.448525064657936,-2.2017236076208078,-0.8816963805995666,-0.48281423497865644,-3.8322246476778843,-1.168129626898208,-17.183277265524104,-20.846730562502444,-16.29305904474045,-10.947055507811333,-4.559299552564428,-13.280945007504492,2.3526575880917937,0.21879573602207605,0.07419369772002554,0.017948757961859994,3.934401161618157e-06
0.3592110584880953,0.16349001439729097,0.021788808923640497,0.1566318151034012,0.01913141161161096,0.007818873933150082,0.1698834310596518,6.757801012415904e-06,2.0842329943390363e-06,1.5996689808777933e-05,2.0127570795049505e-06,0.008284613095314563,8.076184988985397e-06,1.4570000579219597e-05,0.0002467055352206629,3.0976184785183536e-05,0.0007507332873279936,3.581911581323092e-05,4.963954416125e-06,0.00046093790010207954,3.030521561966564e-05,3.2793944085644035e-05,6.346375439867287e-05,0.0001510363648700361,0.003974490937878954,0.0008018992209159371,-7.320651992921381,-12.481568825840922,-2.2029546676697325,-0.9015932194605717,-0.48523877560792494,-3.592872044286698,-1.1485470037941992,-15.726327305866386,-19.20284889939644,-16.23919249211214,-11.554285295400438,-4.518166857786231,-13.23014086378327,2.1869061497201274,0.23230970281919014,0.07179452213910426,0.018066251277520918,4.09310281222193e-06
0.34403568169463233,0.15301300124838096,0.023661824523267903,0.16144415059322026,0.018388688042414114,0.007787475657313302,0.17830988423276514,7.266193016526969e-06,2.0579470676321453e-06,1.6391715145297845e-05,2.062395597594094e-06,0.00865505235178417,8.007090455027677e-06,1.4082576770143685e-05,0.0002520655556679375,3.162933777767806e-05,0.0007219608520031783,3.44116536176265e-05,4.9023330925267865e-06,0.00044250006373017285,3.206827572344984e-05,3.1576175814881084e-05,6.398061558248475e-05,0.0001447642187149371,0.0038890803315341635,0.000789604623721696,-7.062843161791583,-12.479989896020456,-2.1339570725570063,-0.9111259635901007,-0.5031029950253892,-3.7160377848253243,-1.1769107676991415,-16.485692846215763,-19.241233673277407,-16.41659595550319,-11.101617586713576,-4.365258684559291,-12.284405786280187,2.313859975102964,0.23712876403952324,0.07764946536408832,0.017069400331358703,3.933494447738531e-06
0.3538772422088869,0.16487805935588154,0.02309806888609662,0.15523193779430203,0.017732874480391445,0.007409141878232937,0.17095296177032984,6.7836928980678425e-06,1.9608795476790745e-06,1.643414357679746e-05,2.0181959244570853e-06,0.008368722078692605,8.026546897318835e-06,1.4365332847528015e-05,0.0002641043115333351,3.168387143777451e-05,0.000688852789166427,3.594130660836465e-05,4.870193134063558e-06,0.00045568944126670444,2.9634519139077464e-05,3.097447542018599e-05,6.514785590211632e-05,0.00015063882707246426,0.0037406382917068736,0.0007763117712671596,-6.833276402193646,-11.576856632091701,-2.131953100515793,-0.958434597476631,-0.48470678490798264,-3.6730578159627325,-1.1002160534858556,-15.802440175242243,-19.229514690533048,-16.077562225358694,-11.580414610734705,-4.575113788574487,-12.309448873953743,2.2346383507553176,0.23111059984074853,0.07175556180682297,0.017815545023821714,4.0617667397147175e-06
0.3464046806564116,0.16665626765107908,0.02387951308256928,0.16303070616436108,0.018049488501068755,0.0072051632504366876,0.17451254305348118,7.131446541681193e-06,2.0926803761829776e-06,1.6263489998947708e-05,1.918954230204263e-06,0.007996700837355123,7.990537413445252e-06,1.3308360035880624e-05,0.00026381112834522515,3.178258685272113e-05,0.0006902304741683642,3.6662986562211125e-05,5.219654464154964e-06,0.00045192944350547665,3.1423780154111066e-05,3.0533003701121516e-05,6.805875573812294e-05,0.00014212827146922077,0.003992904491528046,0.0007888089285653423,-7.20754456692044,-11.67296133597337,-2.1131226068758164,-0.9546770903048628,-0.5010831253096799,-3.64798471967666,-1.1059139520237846,-16.703406651390242,-20.696979401971603,-17.405361178857618,-11.126274762658868,-4.477417622328116,-13.1699518919328,2.3297028627219065,0.2344061848348115,0.07466758008568493,0.0170931389237387,3.943300405058963e-06
0.36062308402408244,0.16068409149189647,0.02202288158599876,0.16016419983354396,0.01888127572872152,0.0077315680591655165,0.16441198601365273,7.215210228992348e-06,1.9065295355049233e-06,1.6754324472563044e-05,1.9921140069016036e-06,0.008644478813582606,8.361188421653812e-06,1.4035281419173724e-05,0.00025996683471719736,3.170769015906971e-05,0.0007467299328711076,3.507187023991422e-05,5.179525040182036e-06,0.00045939823243274283,3.0498266937648918e-05,3.318468948598029e-05,6.401028310931364e-05,0.0001466337390153629,0.003895195727597079,0.0007795816749990056,-7.301079989543883,-11.666753417755091,-2.237853856491621,-0.9614633987959661,-0.4666475798041238,-3.595318821999015,-1.1246043769822365,-16.441116534539326,-19.24654710561721,-15.903948754390987,-11.83855062416985,-4.284594195527201,-13.208601407869738,2.250048796276328,0.23486818434797874,0.07836083483821067,0.016581683979832944,3.859477516657532e-06
0.3507501711954168,0.1632442632356379,0.02358190619114816,0.16692463526598986,0.019243937797140804,0.007365862042645278,0.17140205368836245,6.702897752180006e-06,2.062154793660465e-06,1.5479162347931484e-05,2.02156290832061e-06,0.008559810991674324,7.819954700149603e-06,1.3444231568448314e-05,0.00025124278726746746,3.0417789402970733e-05,0.0007472554791947219,3.67450236924073e-05,5.175857882772709e-06,0.000425575831219068,3.214433748470688e-05,3.196152582517948e-05,6.644995963525134e-05,0.00015317763868060694,0.0039566302639303585,0.0007750604050631103,-7.198243951876606,-11.978861998102357,-2.1508626033718894,-0.9485820089560506,-0.47491233770633307,-3.7599862457260134,-1.1897093479228458,-16.39904042244383,-19.159578394100432,-16.302220083889917,-11.888046978813064,-4.62828189819986,-12.811538073346185,2.3345146095964266,0.22787519176372406,0.07350224553044261,0.01758680182355222,4.06256059881877e-06
0.35132120896381674,0.1654472463046384,0.022347334042682094,0.15742675480727003,0.018999012466977248,0.007825423234271921,0.16546243144455253,7.2629863438838915e-06,2.09968412458021e-06,1.5551247614731705e-05,1.942601814054087e-06,0.008345843529329142,7.898655139697805e-06,1.463226855667302e-05,0.00025787970316150637,3.0807894036497475e-05,0.0007112478807217654,3.575639790138355e-05,4.965905234739092e-06,0.000454085461579024,3.0232212875011985e-05,3.3400883613118627e-05,6.811036633177395e-05,0.00014991385140407498,0.004097555933853967,0.0008126400736704151,-6.889550856151721,-12.331632023080452,-2.071764660509961,-0.93661458753233,-0.4925148281927672,-3.809609060777798,-1.1654918436719477,-17.11748321656106,-19.182705745726974,-17.122642521723105,-11.114098429403304,-4.353308763060193,-12.842675808373269,2.181452104629804,0.21904911989668743,0.075867536315226,0.017558836732218572,4.159810408167255e-06
0.3504191807941022,0.16307311106290795,0.02217048508131015,0.15497630960782965,0.018194983165576613,0.007913351807149846,0.16853346441504757,6.725223350528234e-06,1.981175218882952e-06,1.586675603540713e-05,2.0155920707338855e-06,0.007880115191659326,8.282804452421646e-06,1.4588714365922156e-05,0.0002661779781418375,3.1911763572053066e-05,0.0007263125486433478,3.340947806021362e-05,4.975746001040638e-06,0.00046125394974295774,3.210969670721426e-05,3.2868186302345564e-05,6.790325641338342e-05,0.00014217743494036278,0.003990787094887198,0.0007701908697067297,-7.248516418281833,-12.28590027138784,-2.100903960249731,-0.9026555780512856,-0.47798932005570877,-3.714140314209555,-1.165969794980828,-17.052092806397766,-19.998828672849747,-17.1331245143411,-11.377521968576945,-4.39417954652634,-13.166094090983604,2.2581085591284533,0.2175810889884312,0.07613267309186354,0.016851886876416058,3.922181025843593e-06
0.3588532537377327,0.15292004669184836,0.022961440723149835,0.15837979294198748,0.017657107382516156,0.0075186369718073945,0.17109809821782834,6.9320920409890905e-06,2.017614659361438e-06,1.5572598629069996e-05,1.982264856755447e-06,0.008093384575480728,8.026194359924311e-06,1.3887858502346077e-05,0.0002475612414652613,3.007740310595549e-05,0.0007423263879377023,3.59590881002749e-05,5.199195629940786e-06,0.0004611004451857055,3.101992106260495e-05,3.288066685337759e-05,6.351951561694678e-05,0.000150387015403384,0.003918539767299752,0.0007850249664824629,-6.908454931159395,-11.710723560121757,-2.1763073052722124,-0.8794177274750284,-0.47628836438908306,-3.578738444983944,-1.12244170717057,-16.287879772308845,-19.35764037065357,-16.725141721204917,-11.58456217185385,-4.475416130902316,-12.836322551463198,2.341572083319676,0.23967403399044074,0.07339772006165607,0.017924162278006032,4.005283461142479e-06
0.35432442095951966,0.1552611789147158,0.022278234804027137,0.15908635068139176,0.019264983441118395,0.00742577339754654,0.1772135870093944,6.957540362024913e-06,2.072100830612428e-06,1.661722307414957e-05,1.9531554173600133e-06,0.008617663748847282,7.633914513755754e-06,1.3810057229144517e-05,0.00024836759587809967,3.145244622525211e-05,0.0007127964028512891,3.443914647035918e-05,5.092030628951836e-06,0.0004419296507846907,3.112067327999777e-05,3.26215951631818e-05,6.363889557637707e-05,0.00014193780550080432,0.004078559427542513,0.0007734279049876356,-6.938796603426856,-12.403982917128609,-2.0567718909930464,-0.8789787930430416,-0.5029192675396776,-3.573876762184682,-1.1741880467247567,-16.16580170719567,-20.020466342324976,-16.12161000496279,-11.339961701111758,-4.552264252530605,-12.874802943040107,2.284480137019749,0.23382027737088004,0.07875826716518992,0.01822254920183037,4.046247675763973e-06
0.35758789622864595,0.15705315051317675,0.02198331376968212,0.16434866180160854,0.018262259361898663,0.0074477120913890036,0.1755321878239285,7.178725384657793e-06,2.084615068320557e-06,1.5633595133919492e-05,1.9689396613260222e-06,0.00844713372555049,7.650565604324532e-06,1.3850995042299433e-05,0.00026718491081839115,3.243541469460772e-05,0.000732781152494672,3.367390382909075e-05,4.988679515956866e-06,0.0004466038372594214,2.963828390965421e-05,3.267437147208187e-05,6.532834783272799e-05,0.00015406272912565184,0.004040567605848485,0.0007561926346105648,-7.1793026330817895,-12.518069016440592,-2.058360371124805,-0.954501895094406,-0.5077190694118894,-3.6150311047766572,-1.166974210990461,-16.736816292246957,-19.819530118326472,-16.146724122793117,-11.445125031827795,-4.389251357585964,-12.783410107453141,2.240465123234291,0.22605007127175689,0.0768476766412118,0.016776626969843483,3.8137234387694317e-06
0.3421039905243201,0.15434028657982277,0.023177802843710637,0.15961339939831565,0.018077962746178015,0.0075384516394648516,0.16797853757920272,7.105289778995703e-06,1.9103811265404742e-06,1.673415331496928e-05,1.9470458682418373e-06,0.008435137903692753,8.019145489208909e-06,1.3649528211740956e-05,0.00024800737753678554,3.062224273205974e-05,0.0007345942574292839,3.539539574575154e-05,4.75596369512442e-06,0.0004634834033351147,3.249644305989269e-05,3.2152609751796614e-05,6.736137910877152e-05,0.0001536250561866037,0.0038435222741000866,0.0007429892790145023,-6.9287551945180095,-12.45595111862299,-2.2268171959926946,-0.8892895625704317,-0.4818784472365752,-3.818972614952253,-1.177648107304649,-16.06083208917178,-19.020622647112955,-16.880675739226206,-11.498488375098411,-4.301761109645735,-12.613846977546588,2.3899551307898195,0.23504148167702416,0.07550191577560841,0.017563837939763557,3.937959164425256e-06
0.349697005157372,0.16757058223953233,0.022366546874963915,0.16031536397205065,0.018491314873160317,0.007677954250807944,0.16814402795380062,7.0892472335161035e-06,1.990627480847221e-06,1.5628900257754493e-05,1.9476079858106947e-06,0.008515984724262357,8.31338475259609e-06,1.4016090470913743e-05,0.0002655609514128606,3.2385187114650105e-05,0.0007164570690604363,3.6407235815232764e-05,4.807689103042619e-06,0.0004570720690380097,3.1310481778992545e-05,3.268518221348658e-05,6.240464948311222e-05,0.00014402227800317224,0.0037431083956610957,0.0007985765198057909,-7.038643514481945,-12.341983080640604,-2.1123049976075037,-0.9215921524399391,-0.47620302513760526,-3.681592232876637,-1.109749100315881,-16.659994765040185,-20.171091993503946,-16.372983096110648,-10.905178188138821,-4.707373418486858,-13.193891736878609,2.214674982072547,0.22297720400891463,0.0733521371753894,0.0181086167185936,4.157971959229451e-06
0.36678071122469336,0.1602702645154554,0.023142007161210967,0.17063956590966312,0.018821695014709136,0.007867050725563306,0.179041681641069,7.233485862902564e-06,2.0913669775344583e-06,1.535408391312403e-05,2.0860118490018907e-06,0.008149373687912779,7.675607346722592e-06,1.4114449691806359e-05,0.0002557568875881481,3.157632035565574e-05,0.0006929040524220356,3.481304768962606e-05,5.0277768048522054e-06,0.0004569073010509471,3.0687407822524286e-05,3.2787187226455195e-05,6.678323457269363e-05,0.00015054391576115408,0.003782290734404346,0.0007929992623034562,-7.006340009448043,-12.314946277191634,-2.067680511713806,-0.9170787743335373,-0.49421458846595473,-3.749961639642029,-1.1888753038816073,-17.1504668830198,-20.92359164649413,-16.605021290201517,-10.92864726477311,-4.318677045995233,-12.821855399378478,2.192968961168361,0.23758636397078614,0.07878330764295659,0.018307839300790583,3.8019335507473405e-06
0.3709593886463265,0.16520225711450534,0.023132711633707993,0.16275502235488332,0.01796434504548058,0.007586918625541621,0.17975821629459815,6.90968620134524e-06,1.9001767133902712e-06,1.526295123001022e-05,2.056571551105145e-06,0.008084213792895171,7.75232590646566e-06,1.40284541479585e-05,0.0002451484880959992,2.9890789626491882e-05,0.0007295168073175296,3.528746509591068e-05,5.10292458648719e-06,0.00046335032188613977,3.2119077497180794e-05,3.15656676902293e-05,6.39025822849474e-05,0.00014114402780396128,0.004082773739076005,0.0007932309192517195,-7.456796928324345,-11.619944722650626,-2.1468797330290266,-0.8933448324650592,-0.4977602020389081,-3.7423874436113245,-1.1276015771122845,-16.394125517104534,-20.926839522218078,-16.5445506562921,-11.739084878138836,-4.408172480946134,-13.015179571580434,2.325948624134315,0.22227674533056896,0.07889432338841251,0.017998018171266505,4.142529047080533e-06
0.36219915146449777,0.16151543441538102,0.023078401339766193,0.1643791483421311,0.01787538301094375,0.007817197082900476,0.17931566801378146,6.815859334501208e-06,1.994364273423395e-06,1.633628131393335e-05,2.0787607320142333e-06,0.008255920056026595,8.152822308296016e-06,1.3919811992607033e-05,0.0002527814359344055,3.104692127988935e-05,0.0006983105232515287,3.430415028630778e-05,4.939261923948352e-06,0.00044320656591951505,3.21933114868638e-05,3.053789261397177e-05,6.660657083862609e-05,0.0001487620354709408,0.0038766929134425626,0.0007848409050779487,-7.015096875502677,-12.072944104181799,-2.1900496547319896,-0.9481724165995156,-0.5010448760558257,-3.7653311007069528,-1.1110024822042508,-16.00634523876956,-20.145068155698322,-17.111547057833295,-11.803976676887494,-4.410889773739298,-12.340786870447849,2.3478522528162555,0.23228897958517208,0.07367458648123068,0.018051055626513476,3.937055628395092e-06
0.3424449707953905,0.1579827524134696,0.023776633791310935,0.1555648207951676,0.019197367344800657,0.007689577372805593,0.1639748760088942,6.976600750493648e-06,1.9367829564247356e-06,1.5456884043449948e-05,2.0199345015439633e-06,0.00810229727399396,7.648033174727216e-06,1.3448062290913217e-05,0.0002453753885363037,3.231140686735467e-05,0.0007302896075182181,3.4128040629003975e-05,5.002121799414329e-06,0.00042115123141162986,3.072812934791095e-05,3.057358573227434e-05,6.706811172506471e-05,0.00014754046032569728,0.003832022489320901,0.0007829438683383003,-7.232824478219054,-12.175361949181225,-2.1003255095796067,-0.9087811019993942,-0.5011282166367659,-3.6073472023305166,-1.1132731752795944,-16.578205516329767,-20.62253260300655,-17.45339786853744,-12.0052964574275,-4.381300461293228,-12.853110886842176,2.185059881356847,0.2401344875702394,0.07197059256667357,0.018275314718084638,4.0636489025781695e-06
0.36597954481928086,0.1531612924341962,0.023455930643466693,0.16157745069126225,0.018521146740652486,0.007383029788827405,0.1787355500488452,6.709238420877932e-06,2.0595482452031193e-06,1.632947516557713e-05,1.9693844142670667e-06,0.008515056064406008,8.146073375511521e-06,1.4392601600992806e-05,0.0002595130337000102,2.9528216600771257e-05,0.0007017301618797198,3.6302950031762e-05,5.043746702761116e-06,0.00043167557501795926,3.0345570297232732e-05,3.046332492989977e-05,6.747906639714337e-05,0.00014641845838654402,0.0040113348378719,0.0007799298566613695,-7.227735150063794,-12.402179053432546,-2.182685912561794,-0.9175300912700124,-0.48548598718065594,-3.539078669128258,-1.190055154418222,-16.504906851239966,-20.414256568805246,-16.076767331754372,-10.879441734466383,-4.361376355275534,-12.710742940602291,2.3068521978193504,0.23374091734898253,0.07896991041595834,0.017188530864605582,4.0568407445718305e-06
0.34094307707029176,0.1572383578151814,0.022924097271133488,0.16176532650633735,0.018584507771559084,0.007182435183917911,0.165676219328658,6.6893908239227985e-06,2.0010309305820245e-06,1.6423382261405664e-05,2.0870565131970648e-06,0.008052376120894003,8.065338224262579e-06,1.4627922769955527e-05,0.0002613479971703706,2.9592119998746915e-05,0.0007363233990616504,3.3834038718306625e-05,4.956067338579717e-06,0.000443816488655151,3.162816401015049e-05,3.242274887375067e-05,6.658389248354198e-05,0.0001472696211638069,0.0040791277646887525,0.0008002664754935873,-7.120393326393318,-11.79709637534742,-2.242928527780605,-0.9417858365519032,-0.48006403759086663,-3.559681406285227,-1.0930158714784217,-16.378253100031944,-19.740023631789775,-16.494525635905433,-10.88515770167635,-4.442732405250567,-12.80147762358055,2.3764335717217255,0.23473781734664587,0.07168620877864465,0.01759117435832651,3.8688793467203e-06
0.34935517425279244,0.15895224691845802,0.0225413415788479,0.15500411319342167,0.017869150797643372,0.007356910936375883,0.17143000447258308,7.238907910990929e-06,1.9617024491711376e-06,1.6588034406995303e-05,1.9894186052665354e-06,0.008487516619467986,8.095672986433213e-06,1.3772091838622627e-05,0.00025718554174217325,3.2309711422681885e-05,0.0007231470375609521,3.4693193068271116e-05,4.936799534901137e-06,0.00044363961744612435,3.210022491231226e-05,3.194913605868506e-05,6.492871625317745e-05,0.00014767496541688536,0.003839316691103171,0.000793621551005181,-7.168108195921497,-12.259339734703108,-2.211860761703134,-0.9254890655348251,-0.5052772410229135,-3.8135081134337057,-1.2009534671270934,-16.781165989961917,-19.319800262282733,-16.185616431711157,-11.358241544466598,-4.610574398486881,-12.382786552944413,2.3384268502086782,0.223540254289441,0.07801975937281182,0.01802918148420401,3.914685923657846e-06
0.36702414727408317,0.15769559163591257,0.023009067460614385,0.16501888434432777,0.018943654955163352,0.007575722029263423,0.17523046865669872,6.973203263357173e-06,2.051148877603583e-06,1.5241107637763372e-05,2.087547661071959e-06,0.008634096759594697,7.974390210434543e-06,1.4468366527960021e-05,0.00025271361469685326,3.090445293234361e-05,0.0007451985281925638,3.423364683348468e-05,4.816387087428143e-06,0.0004631760430813367,3.14061136304668e-05,3.1677220493016344e-05,6.35796418182797e-05,0.0001478366325896535,0.003987109610175164,0.0008187620334113134,-7.108430521394444,-11.605177981557075,-2.23363897215538,-0.9628688349003631,-0.4717938612859435,-3.501391527115244,-1.1861815216307163,-16.021849875915674,-20.054756134179357,-16.129532633517833,-11.4302660205518,-4.548005561961427,-12.635607787014463,2.3417234927667256,0.23571877771442296,0.07651543030813353,0.016829351069388408,3.985077780309212e-06
0.3710196835115598,0.15959739665067227,0.022930970772615092,0.1578265678342425,0.017587548889777562,0.007858195897314266,0.165423770505492,7.062730027275057e-06,1.948149432977092e-06,1.623348393754748e-05,2.038126999673121e-06,0.007937750986050728,8.289642267033331e-06,1.3689481527872172e-05,0.00025134280412085524,3.16758880157234e-05,0.0006875949337111897,3.48708774289674e-05,5.088613876487218e-06,0.00042213242105494224,3.118868579025427e-05,3.344292237584053e-05,6.58918591030613e-05,0.0001425065563717216,0.0037753810989564268,0.0007828757210129922,-7.511555342614841,-11.575998096881953,-2.1185676156126236,-0.9035335293699484,-0.4943533029020232,-3.8179927164741474,-1.1828463786899588,-16.065688308432073,-20.42986739556378,-16.10839631488072,-11.985980545216982,-4.305864250798775,-12.37388970044988,2.3338922087558567,0.21886619641050775,0.07782314616523738,0.0165787063432519,4.187866313915337e-06
0.35303115922393885,0.15682004585658632,0.021826724836171766,0.16611859520051364,0.017509070248360115,0.007665438243866717,0.17248159600635665,6.743945942648428e-06,1.911787885147023e-06,1.5922603244990047e-05,1.9093949963865057e-06,0.008054895084867623,8.39583727524011e-06,1.3474011252601065e-05,0.0002478856256540743,3.173423140574439e-05,0.0007172108655756306,3.562141558138665e-05,5.099154132394094e-06,0.0004619666433993656,3.110743411239539e-05,3.3033310232636706e-05,6.769669554771786e-05,0.0001436341672721839,0.003911515725054164,0.0007724819261295921,-6.944406717065388,-12.274450645007121,-2.152803724517757,-0.9029440961529839,-0.4689080447016446,-3.8019513583721816,-1.2036151749953694,-16.47826318531402,-19.121302026379876,-17.064527760222322,-11.889289043069727,-4.642557659155733,-12.733276996636127,2.3486427539933685,0.23682824864656976,0.07524277524852137,0.017014914685457596,4.054011718205126e-06
0.37013231524343326,0.15435877966880515,0.023147348325425574,0.16791209447704747,0.01755760602732089,0.007676563470152997,0.17326823494144541,6.696560186757785e-06,2.026216483449126e-06,1.5524671365817526e-05,1.9552351703126096e-06,0.008141024013881082,7.6061350277229104e-06,1.3344373859704177e-05,0.0002545633465569641,3.110165058391318e-05,0.0007457906587009224,3.472641924794323e-05,5.018451280529312e-06,0.0004596344614396978,3.08639482702095e-05,3.166227402364488e-05,6.405391864010087e-05,0.00014775270163736127,0.0037950504183806603,0.0007644927960677107,-6.929737196459339,-12.47182401347918,-2.238379235636045,-0.9158897321363692,-0.5089622359263094,-3.7243565439330415,-1.1284675298038422,-17.12330180951804,-20.742372029236694,-17.219354831889056,-11.812481567874503,-4.721093597594059,-13.265490173662622,2.279298670385223,0.22019488877531104,0.07849379831397178,0.01771818852772368,4.005876338671654e-06
0.3437073980085983,0.15751734999910788,0.023691955410187333,0.16928643802576854,0.019074981771134748,0.007660619881730087,0.1691642789904857,7.341799696349362e-06,2.0654102741895973e-06,1.6621162733033855e-05,2.051028132645003e-06,0.008599529068037121,7.762866569563834e-06,1.4287075608677362e-05,0.0002574897836925532,3.2348708850628134e-05,0.0006867980367532868,3.65004702546662e-05,4.816916968194269e-06,0.00042124043355903955,3.0164119123395272e-05,3.057638784955395e-05,6.606894366372605e-05,0.00015339817432277292,0.003891114378232747,0.0007938612174676811,-7.18069224950814,-11.625362180528183,-2.1856782223870925,-0.9462964229209526,-0.4704326363489474,-3.841966362997352,-1.198046383266431,-16.06982226312807,-20.31453478874989,-17.051899007830364,-11.307064974972848,-4.627002563427608,-12.510343857327225,2.217482212548181,0.22953971195746775,0.07768243286402185,0.018208159165258333,4.183522788863775e-06
