nmax,nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2)
2.246561000426433,4.0679715202226605,3.8737028829408144,1.6721148953503868,2.3703411710068902,-19.107319109910822,-14.181150578145783,-2.7535272118247605,-13.24510010582605,-17.538532541859155,-7.150692019160033,-0.16764185010728028,-15.376756588314642,-14.436536993125667,-0.6602436198123094,-16.442351877745306
5.600926607132475,3.156869197144854,9.391167081111195,9.833689131186647,8.332280615080139,-13.735802065325071,-11.97059924191795,-15.178116895038215,-2.2739164565210714,-1.8002902740056541,-11.66447382130366,-6.9349919089302645,-16.705491722483593,-11.344775582768161,-7.433167777197399,-12.330477941491411
4.2183957311781395,1.008990930402484,8.238641173994026,9.004038508193034,9.725171765912489,-5.686499437122613,-9.079032983839298,-14.641238055806685,-0.11394042832638362,-8.2639181948111,-6.445033960624121,-6.420117377089179,-3.179489264432089,-19.807516476946308,-15.617085885415701,-6.755873396616723
9.05631163142111,7.168049037292206,4.721421623443121,4.253999462832354,7.641532074549883,-5.2493698269698505,-7.919545949136763,-14.199806220462992,-1.5894191140281855,-9.017589151839083,-4.269202110658222,-15.735265582979551,-13.153588306566917,-2.5958676238918876,-19.002870104194628,-9.804925305992425
5.335349318596081,7.761071700172739,3.5370439353939918,2.9716013967363955,9.335195548959103,-8.622977926026552,-17.916677591155278,-16.15858037193501,-0.12336141566645864,-16.10738097458137,-7.851537324061795,-11.6394512279872,-2.3765780124882774,-4.972145013322979,-8.120667214389867,-19.78629426222015
8.918156867441137,5.002007237548447,9.384198877167188,5.459851115687811,7.24802040264453,-18.62107627561382,-5.171482094816964,-13.273878976892735,-13.007955614797561,-17.63874869028314,-17.077542742059975,-16.30339478149642,-13.468697245428695,-2.2497987357654523,-12.6716212592214,-5.585182139391954
1.7447275350088427,6.319889193447933,5.337021081433956,9.80162152259054,8.615869928910666,-10.94888752847087,-4.57465899549776,-16.15852904825383,-8.809507084903617,-18.51508079418271,-13.073028258191506,-15.505342585718811,-5.693694675028304,-10.247195244834208,-5.053697470924593,-9.745620791134234
1.7783599793647467,7.618308847592741,8.49906337589025,9.131781033215134,6.1479275077603734,-5.0036513559100495,-5.034317696035723,-16.900579780001006,-16.73200831955454,-18.58937843439839,-13.633718660708002,-10.577179103952817,-0.14183273019108356,-11.423232492843427,-5.54777248870332,-6.201399177176562
2.840337552255216,1.5265643630449277,5.914060763802287,7.302750330830285,9.984266111676304,-12.863640059604702,-2.1623452145861783,-12.399544128203189,-6.280707002232797,-8.094766682710667,-18.94572201327832,-18.440070303291854,-19.586794614483228,-12.620401716579611,-5.158559129556387,-16.562167659584617
6.452676715455063,3.599450020279701,8.17293361581165,8.18556534102692,7.978730634697812,-9.555813075352603,-14.337122469410952,-3.892063526815175,-16.296598817409095,-14.233783919629746,-16.33944064740363,-6.583217808285811,-6.343903040495221,-7.015051143543616,-11.729530809393111,-18.006596956691478
9.20052626063519,5.569578676110144,4.662749754199823,6.299424039234639,2.7351139223719523,-17.362279295813,-11.930048092986924,-15.47830818741178,-15.138623138710425,-2.239021393207267,-9.437892374002086,-10.378965619965314,-6.279356084800913,-1.0641925378328843,-17.767248567035775,-3.4126621145257836
6.256172618810613,2.3154881843065356,3.674343868200925,5.341252748182655,7.220594301196806,-15.172120362626302,-9.355911572194962,-6.375034614424353,-11.070059058134627,-2.8257833737085036,-2.697763853475955,-10.63324476895513,-0.6387783628628974,-18.495856661131597,-19.93308867137356,-12.42470155030201
6.409873552352583,6.662801417046948,5.288011626644457,2.1239498191658157,2.5344776960910482,-3.0422551213450184,-2.728568478388702,-6.589419096571669,-6.782062351650243,-8.10612565224663,-15.961774874530434,-11.477811064827927,-6.151696435878765,-9.308679787133562,-19.630251352303528,-1.024219546270043
8.603344473149292,3.3449051269876406,6.548130416496665,9.30915445355369,1.8640991090228622,-9.989713332145659,-10.92076378565874,-11.836920394857707,-3.3717866830307948,-12.4251416807206,-18.73309966850395,-18.689828930930382,-19.149382330160282,-11.858006104706659,-5.703715073802638,-15.945923007582742
6.818216683883945,7.183796248933337,3.2968191161403815,6.405018904545663,7.163815060241626,-10.7143889062377,-13.29933971412611,-7.678884123670887,-0.5408429621716699,-11.505855953557337,-12.204471583926093,-10.761088641720345,-18.483253970443542,-8.99205073453934,-13.458921994376455,-17.583699765607875
5.19631067005636,1.030455879165797,4.61606720646483,1.9516174113380544,1.2186343305980225,-3.5929465797344093,-1.7666488146755697,-15.867274497653778,-9.2679645496982,-14.4686326730934,-10.177808970423575,-11.311036714206212,-14.645884003898335,-6.062167765257577,-17.48282990952694,-18.943851634789795
7.909078897335513,6.9933702809861185,5.486735117317582,5.210107934252874,5.476702415422836,-11.30322088563641,-12.181443312959537,-10.056157002566206,-9.482548093920768,-6.231143949735944,-5.846977501392951,-12.485181305211123,-11.770543597404576,-12.563426322249162,-9.322938104848365,-10.978264595507515
9.006368168225743,7.267251402248253,9.08790745379001,7.38223292403483,9.738929336714326,-7.348838112720147,-0.8253522505552127,-16.852419180852422,-18.955694151494864,-8.475408814443202,-0.4284852045844829,-11.689655578682304,-15.780337092360103,-9.621325161049073,-7.0889073708801185,-13.72794395923381
7.432924226493335,9.776030563411531,9.072668095395551,3.6242683616097575,3.9405131483013847,-12.606329633453187,-12.148399709966458,-18.00364196605374,-4.836939506103144,-12.729748654147063,-2.491582463561503,-1.553881599909836,-19.513816944777005,-0.3287889084286988,-5.8705476431463275,-9.644194702740052
4.50574847535298,5.666663193487416,3.921622515806,6.604190323268934,1.8368224880031212,-7.639660202054978,-14.520637482244961,-19.64906690185831,-9.001155253358737,-8.488889658531344,-11.511276806240433,-18.561503972248694,-2.2224752391965907,-7.832526936165012,-17.697305338577504,-9.832481525776462
5.4752888435362435,1.5436168191363429,6.4617373324265275,8.27493759029408,7.741072488236304,-15.960908658132752,-2.8403786618711955,-13.183410903378917,-1.1644832719903704,-18.572215511908297,-10.324447098455131,-8.117224894166773,-15.071763040355366,-4.649534244467469,-7.524775971766731,-19.639622197969686
6.475317316266122,5.4233041097660175,2.764262815331569,9.961734043535767,9.074459753448535,-14.179096868921636,-9.232688676107536,-13.701607415785215,-4.567634542442047,-1.486404479390547,-12.859310722403768,-3.968873442041815,-10.081689900007223,-12.108086629899612,-1.3254051432344802,-9.842946694491275
5.206694502317184,7.051909617661088,3.35110780916456,3.9231358370948417,9.388412526147604,-6.497256075804847,-3.54992075935699,-14.604875937484952,-9.178575220395548,-0.6692142869089857,-13.65779240933847,-16.806518121290868,-9.833368436329186,-12.282360334374964,-16.824413067544402,-2.3178274842029793
9.916515194984001,6.1172396262099795,7.972090915361086,8.731345325916696,7.308838054196443,-19.121294622676547,-16.863078788835328,-18.58731509608741,-19.803395827823074,-13.910671465730992,-12.192116386416963,-15.203508326515077,-18.714367503082215,-9.455724492350116,-14.56094553285288,-4.158860618215112
1.0724735946275308,8.582743461588493,9.592783110513613,7.445215568382126,7.602796587363099,-1.4221099991056114,-15.839481422523052,-0.20814519264932585,-4.6077240527670185,-5.541242904276906,-12.814297477993676,-9.13902804042835,-6.987036013360395,-7.655177059787404,-5.9708056942961445,-18.36060339233963
4.200835895485271,4.906000149359294,3.345663680874698,2.553645432423014,2.2503473192157655,-12.708970494093958,-10.18051015880494,-18.74676884108145,-1.1654839176480642,-4.771657875070909,-5.456049713609216,-16.560075552724335,-7.98436471655744,-9.458473558507519,-0.448869968844793,-5.121331775404858
6.18185695344608,8.6573139982311,2.3958484377463853,1.1369487672187948,7.212100000730709,-18.043601941278975,-17.702870564328165,-5.180853544151843,-14.616356601733617,-7.490238810179033,-1.7436021707543077,-13.70215682040662,-15.678831258985616,-17.87939861355307,-17.403799007747452,-18.76176836196103
1.7887814094676613,4.888041299282385,3.8877854052157277,7.359047328906982,8.832174924223017,-4.383013257466553,-9.440318592353522,-17.961401886970197,-5.875631049563086,-12.779708377935217,-18.295557161083337,-3.234918496468751,-13.26949130806814,-15.65684823301973,-2.6581039140850216,-2.0475360179046014
4.050737534724039,4.193212773532361,6.216656748248297,7.600973444295923,1.568342817161771,-8.192461221949413,-1.0388807705067293,-14.784331446118923,-1.9143384394710203,-1.0916500188144376,-14.643842544675316,-4.991382868881525,-15.248377334440757,-5.32153788153056,-4.131342571352365,-15.080606496158076
7.442825892249115,8.308940849776809,4.227209848962206,2.5093249839075424,1.8276811058576221,-8.549904098162157,-0.5358474256173089,-3.6232886315579016,-11.3267911852024,-9.321244033186325,-14.437395080304803,-16.754989239534737,-10.406584951177763,-10.776318833273015,-9.613593939205172,-1.0391887472775814
6.43505770130295,6.451946529601364,2.152222865749691,9.968399795591385,7.955604498112017,-2.5436534525293055,-11.755421804563218,-10.007650893866066,-9.610532197670699,-16.137518668136856,-6.279165789093554,-2.030763200012615,-16.742254219045464,-18.282266357625325,-5.309443779747191,-14.563283549707657
6.614762874555964,7.261825041929626,3.897196872236396,8.33630137683206,5.9499008390279515,-2.706911781759125,-4.8104583040769455,-2.715344922454669,-19.598788495853906,-15.154225411301965,-18.208841985125822,-11.202547957931952,-2.289793579855168,-10.695948780889305,-3.0907104128501572,-13.489153063415575
4.056130655247272,9.060055572941899,4.832354318605314,8.107889390151996,3.1297919309371123,-1.1188634894150553,-8.565892894041635,-4.889460985289803,-18.21863757408178,-10.195981905972479,-2.0693338950929387,-2.5469312820382406,-19.068402251038872,-13.95640046433396,-11.177931871066306,-16.571930194319815
7.569984798909733,2.660607960388404,4.119757249328975,6.969525731720364,5.33880410072032,-5.302436331165614,-0.8719627656650921,-17.68072091446757,-5.879602443678589,-15.416151302920921,-11.751913124589372,-19.346031756676716,-17.29544309237529,-13.636431947926898,-13.1944824747691,-2.098254192404294
7.676316183398636,9.74964671368337,6.3916435930171644,3.175423588821862,3.948895269294786,-13.635265126489855,-13.502762879501294,-6.608012955074869,-9.436922231000718,-12.330058856075778,-17.033113602298542,-19.559430657451298,-15.645189916004917,-17.86131906102324,-4.369643886040437,-17.76129063950368
7.518054135761526,4.470928207984744,1.6604055076939837,8.314570444884271,6.21667513212952,-15.308345894014897,-2.1958446307799093,-19.099359553976026,-15.983789796864517,-5.034266136663367,-5.883379186833206,-14.243493294882889,-18.765704980479615,-2.9242463627236184,-13.757417002408939,-16.105303042927524
5.644556401248794,9.192044793542026,1.3919192005903782,7.8922367922779895,6.152259051448381,-11.533562580618844,-5.192799162309306,-0.7800939536115195,-15.438796397862449,-17.14141743506482,-1.8336532700683286,-6.687833758599657,-11.284078170916878,-8.592134551740767,-5.162283286992745,-4.616665215756228
9.279047627370682,4.841585100060604,3.640698190174555,6.756978401108577,4.741551093515773,-8.16749076641534,-11.642282610726593,-16.95538384510433,-10.658407641986727,-6.250735343373448,-4.094252227413769,-10.18280709174872,-16.71176598481302,-11.747714577976312,-4.3527508160502055,-11.78410051472025
7.268777142438001,5.564923135102808,3.1710081259845704,8.165354572207669,1.7579210866361832,-9.554683373172503,-15.843068418556243,-18.665393992026626,-9.99161465204335,-10.058713096895021,-5.932672056653157,-5.179461208267094,-5.516949375011356,-11.849781214956575,-7.429373234191406,-8.518789671385191
4.794055805052277,6.374914247673939,9.525230890356363,2.7360436931323964,9.151948862069737,-18.936235271734354,-13.863054663256953,-14.265909552630589,-7.5353343531699775,-17.388623459631923,-2.441282524388903,-3.5118269715456805,-7.023890188262973,-10.877564747335265,-1.4341747613726419,-3.4681435610609377
5.493836332731204,7.316860190088801,6.102369569617161,6.291480145494381,3.9787846249372416,-10.804516367964554,-18.44538352728409,-12.888761035874609,-6.153012544293176,-1.031000992926895,-0.8350241560158977,-8.941114904414658,-7.9282171889893185,-16.304148408530747,-6.163368648938739,-18.593890025779714
3.5621711721950007,7.01527012556898,3.7927911838914037,1.4486218670300888,8.486833684158675,-13.824432858022195,-18.744206025312298,-18.511715526392983,-14.989999904103804,-16.457482650291627,-4.591427656175,-13.598487471326015,-3.9865538777073333,-16.54046464331926,-10.191704327072733,-6.308061042292739
6.867917684792694,6.410164689372419,9.323394417380529,3.0567263293606994,5.4434728401589485,-2.4085482535590685,-18.449914064656376,-18.8878234617638,-15.357284477590001,-7.402877731193433,-14.828395433648843,-16.2142263122049,-10.869833924369988,-7.789398431488712,-15.053701630366866,-14.016245384197532
6.522033743303625,9.511645797905075,7.072675546942794,8.04613729226104,4.3012908527992195,-14.582138248249127,-10.960071910267812,-3.9380567086376956,-10.91963712836794,-3.1501643650817677,-0.32343758416697455,-18.566669351966308,-19.096337893934297,-17.0231649120241,-12.351043452886511,-17.392260038005894
8.835980298568803,1.208316259243574,3.842134447022403,2.6622516654478483,9.38385397141779,-6.677328002688444,-1.85059789661765,-0.6506586648231725,-10.107744950820353,-15.337049749844278,-16.144797154687872,-15.563914652451775,-5.898993178322144,-19.195130010352287,-18.977914646648973,-7.897955446575315
6.778514320636659,6.98736631890214,4.346924541297321,8.253503998427378,5.802621289539558,-17.901233962812555,-4.137723789359832,-1.03395105321788,-18.805277371253062,-12.21210835985846,-10.298430707788523,-17.085231874441494,-2.7325919391207485,-14.345422066688124,-4.418130055230614,-6.6472098076365125
6.382412402203211,2.7292856382689896,2.9863316849581514,1.4261356427191239,3.1664118680403974,-13.125672171735769,-3.4204084531377354,-12.708785932375374,-4.983026522964433,-11.255098602219798,-4.381120591321622,-0.5721951513029069,-15.227152994654155,-2.839401921918867,-7.625700682515085,-3.73584419438577
6.864273120410247,4.815545565467351,3.0526744549761133,1.6303170279804853,5.819665280146453,-0.29251071891537705,-5.312968080217297,-13.48582372615957,-3.53862447827397,-4.697218396489511,-14.395447712266211,-19.71528095309473,-17.648563493174404,-2.5416068127900537,-3.352395597433052,-14.125340882520588
3.5667588365597838,8.13578488392224,9.439637229058798,8.012235311178399,6.450208093276854,-15.17084012839709,-9.537616509504314,-15.353114013994034,-3.9205727400742063,-12.299474517597028,-3.409425381818881,-12.405976562143767,-3.599426836522163,-13.366975478211685,-11.24135917810837,-7.751780455081116
1.632588526269268,9.53386355633918,6.162452075114229,5.57038013221722,8.55454574007921,-2.7713216750531338,-9.607017949872581,-1.5474797167066185,-18.711718455078035,-17.74680673420077,-8.123914222712642,-12.954089350307685,-10.761919192834943,-13.471223563846387,-11.945966302245782,-3.629337691788642
6.341285798688742,9.976100943551485,8.081912780388667,3.46299628691644,3.379106059540266,-13.315624424671558,-3.2191363351099227,-19.456975752053744,-15.419392550461971,-1.9921234351490895,-7.2660609219432875,-15.485742799528978,-15.639015132171652,-2.8338997749873336,-2.2142255852867763,-14.902991289853906
4.78459322268879,8.511361647654855,7.939066947488969,8.32524495909476,5.665583717091719,-1.8601739387270548,-13.513564275306738,-16.882224526484393,-5.896226581959192,-9.266847121462764,-2.9937432006913305,-18.384930942418173,-3.210521171582471,-14.163436401144438,-6.968372223353159,-19.20143709734271
6.486231666732406,7.455445202686024,4.318751930550583,2.938696347359262,5.838676089431905,-3.419502991730635,-13.561407569896648,-14.975860979326537,-14.449187358110017,-1.112270156958381,-12.850389376285264,-19.928275626223087,-4.44454396160357,-6.084431572825737,-17.44149153440092,-0.40040544221524144
6.472560567746001,5.507015418465413,4.439973408606019,9.088054800072742,3.1956713327670694,-14.313198885623954,-17.56402494693732,-4.893529997873227,-8.14856931992352,-7.879583231835484,-15.652438422712674,-7.041749056371032,-4.767376899787408,-12.878018238558784,-4.053191835161927,-13.059067288212784
7.823246153583589,1.3035709671194708,5.960481413262874,9.72573904575898,9.831201406141517,-14.393123690999362,-11.216158087500927,-18.746739631066003,-2.620507978668467,-8.68541415250974,-12.33649648908371,-17.755865886065855,-1.1593310186119083,-9.448640948362225,-14.369734211250213,-13.030718910382962
3.436274628299329,6.416288279712826,9.369672182024589,8.710244229939079,5.143427878833798,-3.552662690209946,-11.580200922601037,-14.979087898903103,-0.4300392061980851,-13.952637397380645,-13.557887803360524,-0.30511193104820933,-17.334842886003468,-4.865373638607069,-1.3773261061937454,-9.81527961391917
1.0226958553253804,4.375530497017956,2.0041209314634436,4.745688948403261,8.110240854780562,-11.269640177212372,-11.404690085216142,-8.919889409314953,-8.424357363521164,-2.9597034549004704,-13.863726759343866,-3.6487418390764823,-8.73791840102826,-14.019461960628776,-14.126991724279065,-12.813363409596082
6.60423918357978,3.0773055822395423,9.283002055050407,6.174213257601103,9.280141992964062,-19.07655326427482,-13.18203372781668,-19.5461275523163,-14.5821888795504,-2.8460712018550964,-19.271466654740202,-11.320672711676679,-17.660415297582766,-11.704870880718683,-3.3068534731388937,-7.600886435289871
7.630807107982809,4.141937039046229,9.499579255091273,7.383358844015501,4.796189373560778,-11.513350475481609,-1.7181848589283781,-8.529546600635705,-5.943053722929472,-11.700999032187902,-15.54851398118219,-5.60117008931107,-7.904306934386383,-10.02327667954689,-7.58198329411017,-15.855116837321752
8.145448358787608,9.533465245182752,9.019928297509324,3.892921707763154,4.654051959538683,-3.912794234028535,-8.157169096590385,-9.096502570834682,-1.5598248460844424,-9.33310327655669,-9.752720276212534,-19.163830033799442,-18.61860252405626,-19.85233587317506,-1.8264399069056907,-11.873105465647757
5.217052385200713,8.608482528332157,6.4832167933820015,6.48551436751523,3.668809864193312,-3.40522335890207,-16.699983476814076,-18.942323115758338,-16.187093185381208,-14.672029346386163,-14.382009948701286,-6.656779387486527,-15.665290712159994,-6.534499740549808,-18.186469752647387,-17.07067102415161
5.579393036418955,9.297062223189783,8.736108299300025,9.718780981985228,6.854311587503538,-6.5512841583197705,-7.562042321263309,-7.605903435121874,-17.072305133155066,-9.17959477233782,-12.317248124310659,-11.193509406031861,-9.580348596121178,-17.44491618113519,-12.846194096342815,-18.73735373855559
9.817013173801591,2.0667522593811354,3.3267226469045905,9.021636340330575,5.344390416152276,-17.300819689739455,-12.353812293016958,-17.694226915591422,-16.015701658018415,-18.964606045698083,-11.279272858472913,-3.9479411776673317,-8.33921334387208,-7.933728420856227,-16.008377801343517,-13.156512519277907
8.607178934567488,1.7907056589386308,8.721375883016805,5.35321023638307,8.534326881926056,-13.671672254051433,-13.257025263497887,-5.04306312036946,-4.378576149494819,-15.430070907996079,-0.6398606360440802,-18.318646925527904,-18.636791034267596,-8.149466115806556,-5.617458721344734,-0.8783660284230201
4.644512027189754,1.227622680906698,6.426067055017663,3.6072641853889467,4.89652409075862,-10.27945730322629,-18.716199046313125,-10.328962487174355,-11.516238630594136,-5.820369120796796,-7.151248366874343,-16.314207208803836,-15.8978355276131,-15.004977042389973,-16.43888623808617,-6.921457326597505
9.949871612802434,6.868975064643429,6.460133915721621,4.689351400159652,3.8132223297378465,-1.869632237561067,-0.716862704571156,-10.114154105804218,-14.225010139419506,-4.674568067371624,-17.36410986174912,-4.764794070890739,-3.7029273512043623,-17.51441150191937,-0.560456770948381,-0.3883054212692798
9.430475313946161,5.464313284656379,3.2146672804914562,6.238083527937216,4.7794045462429215,-15.901621970127778,-11.568839448604834,-6.788592270015949,-18.588825115358777,-13.364981771224272,-19.64588168874478,-5.085039441312656,-7.2502437744276556,-18.75282451943088,-0.8017225639208405,-19.549831013170696
6.309645818284797,7.987307156191502,8.091066817402506,1.3085662203388342,9.157736193763954,-1.7228117286502709,-8.828331574227985,-10.406544342145793,-19.107137485054263,-8.817112564053614,-11.853356272772409,-4.621152492567743,-11.962717018966853,-6.396741416838276,-17.981977889873136,-17.354249811757256
2.257391715842425,1.4097294981976916,5.871959733428234,8.145709534392724,6.493700833242995,-8.558397777498161,-6.4555838247855455,-13.241058070866906,-12.797113974200245,-13.746025045403641,-5.8290322362138465,-16.78335732015159,-19.740796921772805,-8.135690710222402,-1.2466108417893125,-7.872782451773537
8.046294876468057,7.055116385194271,5.476929881707147,7.465531616054614,8.416937114696996,-15.52784028098321,-13.311003438385406,-15.547857923184651,-11.001758183750225,-2.387215436758318,-13.130378693376887,-12.548108906301987,-2.87869203002856,-9.744050818180964,-9.344564907016055,-2.870056053688966
5.414740633229259,7.134017811664558,1.7708019928665464,2.6076854181419677,4.63938580644621,-10.152702550384491,-0.781899345399033,-0.6840325023489804,-3.0611779591726425,-13.719583177817068,-0.8158370124344501,-6.28211679294337,-12.180491456433732,-6.036669152003151,-19.67119767724812,-17.09152182274315
8.46717140400731,6.81016273185854,4.277752311626957,5.505999762004469,9.146279346811903,-7.431595621366178,-12.07682924970683,-17.605499517789053,-14.154438647651336,-0.531029367347994,-11.296475049249628,-10.61039466948727,-10.077899155299395,-2.4063299433306007,-7.981827140732335,-6.195826974606751
4.504721882941936,1.2617885673007692,9.3787562281856,9.542149128247658,9.54237748013246,-1.2206269757303438,-3.776685372715736,-6.3765386026850965,-3.194252626481017,-8.04912984387938,-17.32604468354873,-12.214758515675722,-0.671231251738547,-13.012357509446439,-2.73022451674575,-18.145091731580095
4.007654581379226,4.158579922546417,1.4644228879808214,2.0718489716807946,2.738486900095939,-3.3274697428787547,-18.738300400197854,-14.055852063246695,-19.797517448473577,-6.157007866479809,-7.655968508136743,-7.164852985142479,-12.549782584179088,-15.855470356775378,-5.665627755607938,-3.858754332460169
2.247413482883816,5.381464851436792,3.2384411378097626,2.5129617508552036,7.608927821454992,-9.291870984090545,-15.697911885664512,-13.830999776890254,-0.7635919405779283,-3.1112766622997228,-2.4890598168247458,-10.84575926809391,-7.5862354479745875,-12.50232196993221,-18.453531683791077,-12.018720717930028
6.345826778864303,3.584298436913183,8.631555172546742,2.3599014325713874,4.30416180493228,-17.514412284048362,-11.943840533694017,-19.21074003101202,-14.576267038273256,-12.025368423237694,-10.484509270793838,-9.180442466344678,-14.527676517180614,-9.591477441164042,-9.87080803091501,-13.708056787563454
8.471802975908304,5.910770139342086,3.990427468718905,9.526046608726988,8.606011717640449,-0.4465025501191633,-6.224545894556128,-12.473364180429668,-14.410872733087654,-6.799974910877829,-0.4817500083434574,-7.52836990593341,-2.455862674302221,-13.450841722149406,-11.901619728762313,-1.9651227321718707
7.811800317620369,9.832692883311152,7.972877887590177,5.036641364964086,5.779612178401267,-2.0797416999835825,-9.022229951648846,-14.917592254127541,-11.331165725878007,-9.725311821902554,-18.075275312332522,-5.1991227823674855,-17.823856726236038,-11.942137503960767,-3.98801341334595,-10.695349803895393
8.578139677466572,4.076931898505035,9.61872664598592,2.8852158862471198,1.3443773049037118,-2.6387117944906713,-5.031165952586878,-15.38352164235928,-0.4036420179801894,-10.004625427556297,-1.0737977411311483,-9.949927449398714,-10.60969572325131,-11.062143110825145,-13.335982004954293,-9.379340206186622
5.072991957537111,1.3307218896119872,3.3439171008115225,2.9181052009500257,8.806920420889599,-8.082487453185855,-4.802706301050426,-0.9591618487893179,-7.183618476724442,-0.4460611710455886,-13.795895372122622,-16.293283071973413,-11.974133228941062,-10.631091642777422,-2.182305297233558,-8.857185263170141
3.629628994762153,7.683708545807688,5.552487434251638,2.4591875074765315,6.19137808832127,-1.8632487175350505,-3.2318099122311814,-8.322481544556913,-12.496044839688736,-18.269122853822196,-10.653986425700687,-5.033619193161375,-12.83055297731309,-15.31460817152188,-1.46554358650803,-3.6510415608859503
6.744480574781302,2.2310500952846746,2.3041795636555573,1.9289763231020107,6.546670002034689,-17.700300350180612,-3.2317187426336034,-0.23999646379549233,-12.70967112429756,-10.97197004535476,-5.837823177984994,-1.3506551741172608,-2.207533906227937,-18.85392260787801,-16.635471129120376,-4.983515748699935
7.200037972292026,2.1989673463611092,5.518581238014109,8.02733167976766,2.969026140364243,-2.6613760488801432,-18.94586168107468,-4.43431780714533,-7.745203894181582,-13.727533001578454,-5.653442287995965,-4.430920676491924,-1.4154104710510147,-12.681284024130154,-6.348266953998898,-8.007936088999653
5.726854625113797,9.013748267395341,1.028505827245603,3.5390044549323787,5.844495155903471,-16.451964093432608,-1.9334559787181114,-7.1128571595009955,-10.490128406823402,-3.7874349945735766,-11.027364789844436,-8.882805062592812,-19.94525518847697,-12.722559449118037,-17.238069600215702,-6.275195254820408
5.311242630781604,3.715818015252077,5.210491054345682,2.8866689915621158,9.325779692375265,-18.925944612236833,-2.7782009976072075,-9.823960104206318,-7.682964726837538,-13.978148143916794,-0.7627174257930065,-14.391165925462154,-8.281327856907945,-0.2310075683681383,-2.4662215119694295,-9.32703647680649
9.913370706704908,7.312328755593532,2.878303745276284,4.650365893922258,4.010440006103959,-13.154127205403336,-4.866916856738662,-8.373167747271408,-19.24195503936838,-2.5387751753455774,-14.093756804444727,-0.1582099494284428,-1.011604466337765,-1.2834387380288952,-3.8585606791269242,-15.609794699497503
5.793694696259038,3.0187236414247716,3.337079100300543,6.498565924926496,1.3675019081775703,-0.7077745202679182,-1.7184038656985088,-12.422725314061376,-9.74309328466243,-10.724223556571596,-2.444224405512351,-6.296822661309392,-14.465586176255307,-11.107859036140592,-11.463577083833401,-0.9092301511500196
2.577798194631757,1.8061870356498613,8.925569489455212,9.070173905552839,8.845651791209482,-9.831559379051429,-6.8710858774377375,-8.789075353536422,-18.61798826151742,-8.142885551675624,-19.729078469603593,-13.532750549813986,-1.4473777401239758,-13.949499134247429,-1.2974498113794688,-15.02233425273004
3.8310601641537922,6.655667467946982,7.8546427551036535,5.512489912043956,8.9390411847474,-19.199215609948677,-1.6483227111760286,-16.09347478208138,-2.403648972815347,-12.02282272822103,-3.428134588166351,-6.633855558906468,-16.498761513682584,-1.7308533593591768,-15.114203929279654,-15.141611637969518
8.327610069736425,1.9528593001526893,2.998323157334143,5.533098160789561,8.47429325817962,-17.065068902728378,-9.101402133204308,-5.846312223121505,-2.874155028152572,-1.3822453519758326,-4.385665702068245,-7.008714875382163,-11.37096030227596,-17.76900793165045,-5.8762298687421275,-0.24452764093781099
7.630845352588899,1.1503998436395366,5.466339802376549,6.531819692346135,7.207067809925587,-5.6774558715459005,-8.893642019791173,-15.555129378588619,-1.250206836616723,-6.1363372934931295,-15.286883266298751,-13.58579553782157,-1.6536393544556454,-2.3390447845240203,-11.937585876674017,-19.237686282370127
1.4364763200454438,3.555264618265501,6.662099974050995,6.257751718011057,6.704450082495485,-5.726068858551079,-19.621258153504506,-17.908796656068386,-12.846279308638469,-16.918286049320525,-18.50113115336337,-7.2448085196530965,-3.774804097927131,-5.02272951705778,-3.7409084056773345,-6.749454773248244
7.61810789632782,3.446008967874712,9.937072326557479,2.648490890444984,2.9304448695044423,-14.250455546864648,-0.5908846408790822,-0.3330570718572723,-4.181614380840701,-7.4817537886632905,-9.650754753826194,-0.6846451708317716,-6.157106223120875,-1.1998704463120013,-13.700639090395285,-13.357881633835644
8.69252134706592,2.3486942852676496,9.513350751664682,5.567269191970667,9.33772490725328,-13.29782350435632,-5.752417807626001,-10.390785072743476,-7.526607758115087,-9.962987386530871,-0.7543992143099096,-6.227102583503049,-14.998752524336323,-1.89742925408882,-14.148808210713423,-12.60505852391296
1.9191132821819203,9.099698678165717,3.575008209050767,3.330258561382441,9.282363381954585,-3.970015438139839,-17.19252946176445,-4.690442372316756,-1.8306413487295643,-18.437626757606196,-3.5782216013989974,-9.106340967726187,-6.682970757361868,-10.192198655791756,-6.1137186103849555,-19.321452552831612
7.864360509009553,1.3000932807306258,5.097698629726091,2.358684938172654,8.412168496161765,-13.758147907404195,-10.963538462373783,-11.4678602481636,-4.627210882874341,-10.425227240060089,-4.2997291332941145,-18.537185291626763,-16.1872800387304,-9.024468432037423,-1.152942337421372,-18.51231885023657
1.3877579454117788,2.408956074350701,6.7703781597414086,4.590936250032224,8.429971414759176,-18.568530285520822,-16.091359672387448,-14.029474531248576,-7.528071274893174,-6.36506346299921,-17.5283544501209,-1.2182862910643841,-13.213221709714839,-5.807941616294368,-9.568266392940794,-15.567113540412578
8.616054908038699,8.364142253727369,4.564646685250211,6.297468271244699,3.3204312634234574,-6.271952587948602,-13.850366428853416,-3.2028331857935264,-15.674036424882242,-19.705411885912564,-14.656689964838424,-16.198055519456215,-9.885099849474008,-15.94630449603413,-4.812521572682057,-15.196724303720323
