nfall(0),nfall(0),nfall(0),nfall(0),nfall(0),nfall(0),nfall(0),nfall(0),nfall(1),nfall(1),nfall(1),nfall(2),nfall(2),nfall(2),nfall(2),nfall(2)
1.1957038192504414e-05,5.381965543001432e-06,5.06921930410009e-06,8.740086912550012e-05,0.0001669230206979254,0.001722101846912251,0.0023495242486425007,5.2200561932066425e-05,9.235834227688234e-07,0.00016324823740815613,2.114725798722086e-05,1.5451692326290394e-05,0.003405264138401796,7.63643081332221e-06,0.00524905563175894,1.264012629868572e-05
9.870931694026827e-06,2.0458614013153164e-05,1.407632342007318e-05,8.495978261486358e-05,0.00010659571883247291,0.0013417454445913603,0.005499858230308029,0.0001180269058610763,1.0333923710538123e-06,0.0002000549919900382,9.827496794212982e-06,5.831839809418366e-06,0.009009660484898211,1.1812403918910791e-05,0.003209153380455163,9.823359241089029e-06
4.9569947277566505e-06,2.6167425042199688e-05,1.0738286185196852e-05,0.00011053620373558358,3.8268995260891774e-05,0.0015867707148655525,0.003210448635346192,9.457949985555601e-05,1.2121276649471664e-06,0.00020500334450037198,2.438676426572918e-05,9.127900152301655e-06,0.013998717123876011,7.82733927809591e-06,0.00795072300267392,9.178108049709268e-06
4.708647580640336e-06,1.6126417116404677e-05,1.2626252688164769e-05,4.428260686973459e-05,2.596460181620257e-05,0.0012005837125330298,0.0015738881725274791,9.077642914151022e-05,1.7174631067997004e-06,0.00027689024506007977,2.9199795464270147e-05,1.7257939117565374e-05,0.005230400752262703,2.2815950221954116e-06,0.011720578289504,1.0557918382857224e-05
1.0473269428779195e-05,1.0533968340820264e-05,1.756659779592671e-05,2.2241693373482934e-05,9.518314487389503e-05,0.0012886739453567915,0.004211284007758466,0.00012636616919394316,2.7118073320882664e-07,0.00015652466406143714,2.37802827596807e-05,8.601890055464138e-06,0.014449432947940656,1.3391228496698565e-05,0.006015343804739435,7.692647921536234e-06
1.2136126945165609e-05,1.4594947348969898e-05,1.1702483629684175e-05,5.8729071252083985e-05,4.1333440728390597e-05,0.0005287312922542468,0.0033890183686760473,3.727689645116905e-05,8.207670546294937e-07,7.629492486175134e-05,1.970522253353957e-05,1.3762530335050174e-05,0.0029674204606338307,3.631046942176768e-06,0.010921195974699566,6.016962442116036e-06
1.411224815565852e-05,2.7638779864648644e-05,1.1394750990724658e-05,5.9424729435920736e-05,3.364160941107811e-05,0.0004036799336560053,0.0023628674142332964,0.00015144702091317633,1.1805042705385503e-06,0.00018231559272421802,1.3475382758732955e-05,4.354587907888032e-06,0.015676784588144334,7.0570815179903e-06,0.005297563076892359,8.43908881068548e-06
1.3610961634037287e-05,9.379894186633849e-06,8.826970701098095e-06,5.341795942569915e-05,0.00016338646068370718,0.0013726774003379285,0.0026446758967601687,7.462358995262254e-05,1.469814992423124e-06,0.0002377350987584404,2.5744022107792318e-05,4.794850919664156e-06,0.011042894013261459,9.767125882134918e-06,0.003884480676019511,1.4681813474134242e-05
1.680127020774617e-05,1.8606039495737394e-05,1.5498738496596882e-05,7.616152048914345e-05,0.00016146195133481675,0.0009846396066491027,0.005909207857514547,0.00015198344111602415,6.3545369922202e-07,0.00022955103353393738,1.1977820799738309e-05,1.0683976020955476e-05,0.015633815999832337,6.794931802109446e-06,0.00886469703064937,9.256189943456316e-06
4.1105829576794525e-06,2.7601269150494822e-05,4.869129703483341e-06,7.066036009278697e-05,3.1849691429611434e-05,0.000470664710452585,0.003105937793216715,4.504221459963057e-05,4.7417219365147853e-07,9.559105278703393e-05,1.863186726956703e-05,1.7261083755073145e-05,0.010754856344413588,3.589910391793599e-06,0.004562356932363975,2.2120878274778173e-05
1.7318652377234352e-05,1.9760743983669912e-05,6.869440784349321e-06,8.789825927869451e-05,0.00011215584360148499,0.0003933983248418021,0.0009448422953092589,3.435897657340793e-05,9.415347131507808e-07,0.0002330721879670028,4.95737244699675e-06,1.4357508118371419e-05,0.007544173412436833,1.1455211492863663e-05,0.007980128434811357,1.8501764562807194e-05
8.458899352592999e-06,2.494691187955571e-05,5.588676734344556e-06,5.8320332218692135e-05,0.00013531151678795585,0.0006844074662395994,0.005793096704612874,9.058663737035746e-05,1.679257017805628e-06,8.9432491061381e-05,1.0314105101134196e-05,1.5192731949555651e-05,0.011655489299544259,1.311245988744073e-05,0.003397151677896228,1.4486208105936575e-05
6.202338533829791e-06,1.8710147664541245e-05,1.6198579801456693e-05,8.984361622239601e-05,9.188920844830252e-05,0.0009149408839598395,0.002851637046587797,0.00013827014021450815,2.935786560713132e-07,6.891634896176979e-05,1.4122862285326055e-05,1.3403625941566955e-05,0.013417590693723136,1.35115617192918e-05,0.007417677369769447,1.4568877283333413e-05
1.2213913942799589e-05,2.332258258377121e-05,2.1496396970727068e-05,0.00011684957188966633,9.083561363197824e-05,0.0005535672211673091,0.005826716183931879,9.317466849628895e-05,3.2630345833926327e-07,0.00014620288654133596,1.8782773430910043e-05,1.0415624783337128e-05,0.009849313829630033,7.209850260810374e-06,0.0089333065950957,4.650772732514168e-06
1.4174592037349224e-05,2.126899838603009e-05,2.1144370888846436e-05,0.00010467127702821227,0.00010134826146240109,0.001380076282105086,0.0018539102060830233,0.00012249491415118797,5.681112606817421e-07,0.00019452706392483453,2.8816078077064484e-05,7.64709363230398e-06,0.009598808924161173,5.452479341645486e-06,0.002987120609955334,2.0592841126284172e-05
1.3444390670150452e-05,1.4442047026655307e-05,1.821243847261751e-05,0.0001188615494201368,3.0316841125652143e-05,0.0008711909040002924,0.005191753653768375,4.7153897259210155e-05,8.340420973389886e-07,0.00022329214081127983,2.10197856786527e-05,4.3756100061579566e-06,0.013185955545939617,1.1023223362872219e-05,0.011009273288969352,4.52205837303093e-06
1.5740977913972952e-05,2.5104498400471463e-05,1.0998223017652269e-05,0.00010095486780457071,0.00011241592796819693,0.0007606020041385061,0.0024267061650160063,5.770615852812023e-05,7.778863909786433e-07,0.00019234147826019748,2.4686767629289215e-05,9.740983206816867e-06,0.008583979285069553,5.17780665751502e-06,0.01076499789604729,3.5926016193212522e-06
3.6146203002706673e-06,1.5277455135182004e-05,1.700165773517046e-05,8.64170696101625e-05,7.358836891740422e-05,0.000962928735497108,0.004255438870902172,0.00015982667572717892,1.121266100671108e-06,0.00024751540049997966,9.03282663597196e-06,1.0031908296301795e-05,0.016319696829116423,8.836571952718527e-06,0.007406057290922661,4.603038095408058e-06
1.5134864218721156e-05,2.9785020756537385e-05,1.4434427552514268e-05,6.752933258679024e-05,0.00015911213073096592,0.0008107234293906985,0.00439310916535465,0.0001703076915783546,4.342711989513041e-07,4.1733247492819744e-05,1.2391536518700925e-05,1.5542992290114654e-05,0.01570215889040858,1.3600057312270905e-05,0.010735722721781978,4.995091146006565e-06
8.199507924858884e-06,2.520514540722935e-05,1.9437821058116604e-05,6.847121181209745e-05,5.842101336873731e-05,0.0014403150784289087,0.0039536930944704405,0.0001362648427778131,7.811373066359116e-07,0.00016237677395079879,2.2443046839437116e-05,5.667122981979482e-06,0.004305376577622899,4.739825688666944e-06,0.008055023804316039,1.319787260110922e-05
1.403869668287622e-05,3.384026943759047e-05,2.3061286897632382e-05,5.0480869359136516e-05,4.981415532011205e-05,0.000310997373275328,0.0029161003446834515,4.757934864952429e-05,3.1867113725406015e-07,0.00012632269982853882,1.3809232862369052e-05,4.927928965213706e-06,0.006873913220637625,1.2254639585438375e-05,0.006787436456049653,6.744000846561198e-06
1.735522793782966e-05,3.187639598820974e-05,5.451291673695757e-06,0.00010076683605464784,3.052881418774647e-05,0.0015634711053420175,0.0021082525502307335,4.269953519542225e-05,1.0117873641623886e-06,0.0002185130863720077,1.6220050237065373e-05,9.83295895672969e-06,0.010596187375382529,6.951244207144563e-06,0.004370244251071824,7.218375084202979e-06
1.249805687614031e-05,8.802795729318525e-06,4.319258571812427e-06,0.00010934566746050877,0.00010517777458279112,0.0005198997918768726,0.0019156050026525855,0.00016576002387806216,6.934394173540424e-07,6.103381682197282e-05,2.7724117338174835e-05,1.3102044989095388e-05,0.015823377259424343,5.783136032902365e-06,0.004154586131355763,1.6766060686192997e-05
1.1571162393072749e-05,1.8007172057479753e-05,4.915448135410839e-06,4.89603409004654e-05,9.472403624726734e-05,0.0007099958510233578,0.003792218546487974,4.0973165375994e-05,1.6513190364146256e-06,0.00012445698681543346,1.376838198031243e-05,1.3569230409712177e-05,0.01734810880552696,4.51510755290738e-06,0.011110433479824298,2.2438460000061213e-05
4.511676984107587e-06,2.79552564321641e-05,1.2859347821732848e-05,4.811592247408005e-05,0.00012006445503928141,0.0004245604762951985,0.00476849692925531,4.739982448672791e-05,1.0387006710434618e-06,5.3605970037197404e-05,8.254711374058444e-06,1.591423472484836e-05,0.00726637901305892,4.548925197137529e-06,0.002301850110683736,7.431233675689832e-06
2.683252471492401e-06,1.4938766205685558e-05,5.538128278670009e-06,0.00010689473234270748,6.776410217576223e-05,0.001009592543370086,0.004795002299642449,0.0001576483170619909,1.390071866990185e-06,0.00010004830715028149,1.6280825418476716e-05,1.1897570845982442e-05,0.007917034990594278,1.0114116950306105e-05,0.00959480923749265,1.6040553099885613e-05
1.5092852628831962e-05,2.6512847676185866e-05,1.8533823375833464e-05,3.501080458505366e-05,0.00011750053305784851,0.0005722009708685339,0.001317626638913744,9.2166640661659e-05,5.393337229697088e-07,0.00015926253310557853,7.497334365011512e-06,8.454644926463456e-06,0.009463640962014162,7.189319644228863e-06,0.009869103584070563,7.918483090995923e-06
5.583606219088624e-06,2.910674960842765e-05,1.0612844792626637e-05,8.399255961663552e-05,5.490145689525287e-05,0.000442156970223323,0.00228701526449418,5.323297874782134e-05,1.4425018709623044e-06,0.00018885938507349134,2.67204276474699e-05,8.395706329045693e-06,0.010165039423327533,6.1591169077378915e-06,0.008837131425696285,2.0085851691134327e-05
1.0569647038340938e-05,5.902519485914873e-06,4.7706073092182955e-06,4.0314368236743324e-05,6.358355351827722e-05,0.0005364632720334266,0.0024296961810731117,0.00013479499522585256,1.722502006303079e-06,7.02802934456632e-05,2.0228966779289725e-05,8.576461498598963e-06,0.012896253329499617,1.199071555183987e-05,0.005469977958642388,1.8056749845230915e-05
1.0692027891560416e-05,3.386482928983487e-05,1.6045109774463926e-05,9.715976197303597e-05,0.00015986813404461798,0.0003091968956178003,0.006014639598676116,0.000131162392938604,1.650252577640362e-06,0.00018246818772377647,1.7707002999831894e-05,3.3763632978938664e-06,0.005351332453361708,2.605278811167081e-06,0.00676589111844302,1.4408984512007146e-05
4.086675532348634e-06,2.1085755426198574e-05,1.2495381488938844e-05,9.055479472501286e-05,7.041734718122355e-05,0.0004165913786194584,0.00219065875435714,0.0001545518969519711,1.3473912906894996e-06,0.00027297904792721777,2.684576204219827e-05,1.2847805441453699e-05,0.0058545512887253305,1.173118400493877e-05,0.01118145147003441,6.253159228458685e-06
3.2895164813693224e-06,1.8217321444043758e-05,2.0421798649804855e-05,7.986682008161104e-05,0.00012342166009228636,0.0016689101507392644,0.0038446523791345853,3.1722165200630166e-05,1.692603702848672e-06,0.00024367162311085896,1.6025887302622412e-05,1.2121105062911733e-05,0.012530617021962183,4.588543588275459e-06,0.002851204347178427,1.85551854404048e-05
2.9298355175723858e-06,2.8135467727372906e-05,1.8258236115680217e-05,0.00011815603239400359,0.00010978621944853378,0.000728385102390366,0.003131296661709842,0.00012175409249734194,8.424282127614782e-07,9.923363733033069e-05,2.5958301856785964e-05,1.624775319548679e-05,0.016882556742674464,1.3306408363990578e-05,0.006389298926348493,1.0131328651788965e-05
9.523818467556415e-06,2.771873705297207e-05,2.4151322243500475e-05,9.788825773322476e-05,0.00016762593662902328,0.0003610397765354257,0.00559657349647236,8.1536907366441e-05,1.1583407570605516e-06,4.9437005071257644e-05,2.853566412242201e-05,2.988825789965401e-06,0.015965872964133584,2.4766887206450716e-06,0.007962122792903157,1.3148660412595553e-05
8.559589005308344e-06,9.122756220211371e-06,6.337947707944578e-06,8.921519073596345e-05,0.0001691286292264762,0.0006054103730640805,0.0025899914691489057,0.00013059622807876128,3.6420409928321625e-07,6.769522244066983e-05,1.0263052770622168e-05,1.5756410753958207e-05,0.015874781406303266,1.0243928202344123e-05,0.004414900087365922,1.4606081133137937e-05
1.545942967710726e-05,3.309684579343309e-05,3.670284416073343e-06,5.728736700334135e-05,8.927022413038899e-05,0.0012547896464691535,0.0037490396877595572,0.00016421044778245806,1.2533336392682516e-06,0.00023262803489093286,1.3701644053007018e-05,8.901410662224664e-06,0.007414681299848754,1.0487851232152326e-05,0.010694928020111148,5.834729335360867e-06
6.965944888262138e-06,2.3459012764633907e-05,2.1253781305708544e-05,5.8111178210016866e-05,7.847482600012413e-05,0.0003402875840607534,0.0010040537735160576,0.00016281451269245338,1.2250903980246089e-06,0.00024881764938518134,2.5780581902425795e-05,1.178669090084713e-05,0.005018663851902849,2.5955688108944853e-06,0.0059176362666039945,1.6357051450935885e-05
1.2852723402599359e-05,2.4147061399565487e-05,9.539180198668558e-06,0.00010324132531628767,5.013623839157155e-05,0.0005236689023696002,0.004944197257121632,0.00017289051649612986,1.440745945195956e-06,8.716923683673366e-05,2.206527644914185e-05,1.3843612803359905e-05,0.00941096606036284,8.631303846405755e-06,0.009141084254961442,1.4224595126376232e-05
6.485249488771278e-06,2.936059875260352e-05,7.153263842093441e-06,6.536309665106064e-05,7.554380943863085e-05,0.000579146677799529,0.0010765405532933317,5.93108170645746e-05,2.768752413458587e-07,0.0002064423379222091,2.327101468874693e-05,1.312755198395245e-05,0.00879363653745285,5.430901630524994e-06,0.006307841941597789,1.3555983600191214e-05
1.4789038419793985e-05,1.188168084725303e-05,2.0569477361990315e-05,2.0175571158802968e-05,5.353278937276229e-05,0.00048788230205663906,0.0015161706759610643,0.00016821951499849117,1.1412518171808644e-06,0.00019493295754218124,1.2856390683464643e-05,9.892497300721801e-06,0.005376261099029835,2.6500096703988375e-06,0.008300793877620984,1.6247252937921932e-05
1.516386326337863e-05,2.868293673250884e-05,2.3765123125854073e-05,6.421254761532327e-05,4.451375528946801e-05,0.0008132957227574717,0.004387784229292958,8.758939022392519e-05,5.155978799332232e-07,0.00027503406104419385,1.2762756449740731e-05,7.799684121336154e-06,0.011805559077060516,4.7006639946693375e-06,0.0025205335711373563,2.0731908070397626e-05
9.377852732717395e-06,5.457328562475447e-06,4.838744428138733e-06,4.558782856936063e-05,0.00016066741464018365,0.0011572579727124814,0.0014364862626868394,0.00010777218064173075,2.5997541881901053e-07,0.00017885456231972645,2.5532242473539103e-05,5.3884066197629255e-06,0.0057610700248887274,3.854115280851165e-06,0.00784636682799958,2.01460292218568e-05
1.1250676723944947e-05,8.13553219694582e-06,2.1697306287146723e-05,5.3140905934746406e-05,0.00013944623253573626,0.0002583882013744688,0.0021185505205681557,0.000173588356649556,1.1600276028539887e-06,0.00019924960939133078,2.1492204403237212e-05,4.298522845367864e-06,0.012304560513335212,1.2425790711137629e-05,0.007211426310511486,1.231047192818136e-05
8.524103223231424e-06,2.4615648107634913e-05,8.589943990574515e-06,3.855614087538062e-05,0.00010798517502810252,0.0016346545988064854,0.0056815819515861204,0.0001560842816200164,1.2383521001841265e-06,4.652427101658688e-05,6.879700516573938e-06,5.4466065145570785e-06,0.012446494183068332,5.466772739078349e-06,0.003339969577488437,1.7154930916426494e-05
6.275442611379294e-06,1.8552540534987817e-05,1.900358223146961e-05,5.995698778319152e-05,7.454310363121808e-05,0.001612247405899956,0.0030719023542042467,8.418476850649301e-05,3.493751978957636e-07,0.0002781347413967439,2.421563303943856e-05,3.453367206698795e-06,0.009363553631283075,1.1645948281354856e-05,0.004694963795791696,2.0973070700808656e-05
6.3263149072317676e-06,2.0690932433637155e-05,1.5721086592953715e-05,5.799562283018674e-05,0.00012563015771392303,0.0004071584087643359,0.005980852716019251,9.484461833964606e-05,1.4505423105963517e-06,0.00020704522473413491,1.9229750843975016e-05,7.730937964382012e-06,0.01063664763410168,6.042597956567379e-06,0.007141586415518323,7.269474431487798e-06
1.2986038597498479e-05,2.641934838506272e-05,5.023355087892788e-06,5.6100395304733874e-05,0.00015252176565483177,0.0012139997449901827,0.0034411001872600394,4.968275144078277e-05,6.987321059803837e-07,0.00024146701115004433,2.3912676434209458e-05,1.6745002026305857e-05,0.012394299697001954,8.712750748874899e-06,0.0031918671087747203,1.613660853468663e-05
8.400526270385839e-06,3.093791717339334e-05,1.9071810568992797e-05,6.873934116113402e-05,0.00013391131776640676,0.0012094302435888137,0.003945525767082587,6.70218950958382e-05,3.400562677283124e-07,6.338774407211974e-05,1.8499219805549298e-05,1.2757693171356665e-05,0.013222646644339328,4.23084231614074e-06,0.0035935872534485994,2.013100485192599e-05
1.0533331676476994e-05,1.9549468057080224e-05,1.9226886020488113e-05,2.107406629228491e-05,2.7959004381791345e-05,0.0012568746349223884,0.0035178390448261333,4.654369076405288e-05,1.5297994030660425e-06,0.00023402229145253538,7.004238978558e-06,4.1856104668451354e-06,0.013556322612132077,9.787868781950064e-06,0.0055603850449150345,9.49392746058122e-06
3.855117573437063e-06,2.389567530631119e-05,4.392104165737593e-06,9.762347994422745e-05,0.00012089750026589111,0.0010053322024255163,0.0011067256209109646,0.00011003502291637487,1.48095675156336e-06,0.00018755498856290839,1.324985507447869e-05,1.1874744311261966e-05,0.008557068539944852,1.2641799438291717e-05,0.004764673697844569,1.4362830102373933e-05
1.3742195129786539e-05,1.2107727327956212e-05,2.2732360019583493e-05,6.699727777769032e-05,0.00011073432813562649,0.0008151164492767435,0.0030421039316174043,0.00011451722468239311,5.824966192444119e-07,0.00015388670363451792,2.0474152783836724e-05,2.504630976217732e-06,0.007572789893770296,1.3039351242640447e-05,0.008409912448853793,4.900035024459834e-06
8.090250597674672e-06,3.226826049366472e-05,1.742147991507321e-05,5.038233341306039e-05,0.00017175456322792343,0.0010350752297779023,0.0027363986202129575,9.562896489204395e-05,1.223800019523186e-06,0.00019556472148773364,2.8318022056258372e-05,5.011174756923579e-06,0.012024908297461416,9.91586423251908e-06,0.00973983503745246,9.880566889546658e-06
5.301512758627671e-06,8.064763556080047e-06,1.59137701265404e-05,2.0379192825628954e-05,5.269664730496603e-05,0.0007661957031612996,0.0046026397246080805,0.00011998347288534637,8.671242736021364e-07,0.00016099881747818284,2.9134007022857037e-05,5.8849671424368335e-06,0.006678130351243975,3.96655454979763e-06,0.011433335734452831,1.4764873067583506e-05
1.1832331388946276e-05,2.2712680783969395e-05,1.472334472630801e-05,4.2728824855088626e-05,0.00013343313739096364,0.0010061101703728948,0.003271211592820323,6.047880803657472e-05,8.923432755437138e-07,0.000139743116339191,2.3211986099376246e-05,7.341684038147737e-06,0.003871165952120912,1.1705533405441672e-05,0.0041856986423219,2.2206716725201633e-05
1.388765262286805e-05,1.934947191356082e-05,7.251614397131924e-06,6.223031836591572e-05,0.0001478974103034321,0.0011178624036294444,0.0012516511823013124,4.1271182359706354e-05,1.606797587094045e-06,0.00010645408887932345,2.7514051200046408e-05,3.23190252708878e-06,0.014331312100717633,8.352711785373423e-06,0.004924971906164054,7.60108887249621e-06
1.726280260292604e-05,1.1333915952223622e-05,4.749402877263956e-06,1.8149536731378135e-05,7.316045313032873e-05,0.0015213210975316227,0.004457440693232768,0.0001397450317658135,1.548990008826916e-06,4.525455333585974e-05,2.3841519379500607e-05,9.556115193422333e-06,0.014296804323152223,7.741990653781829e-06,0.007603067247002916,5.953336679974471e-06
4.2373940681115055e-06,3.3159109494261e-05,1.4854407880451889e-05,0.00011522981256074423,0.00012626543717437043,0.0014996022624308263,0.0011177686439818918,3.761069001083401e-05,9.113009567407276e-07,0.0002589176133428957,1.8813728821921526e-05,9.139196039720415e-06,0.0025970788016557917,9.940779728212889e-06,0.0031578260355623073,2.2079468187943062e-05
1.385862910918782e-05,3.338462182755176e-05,7.301250259100659e-06,2.050907599045412e-05,7.094708285463386e-05,0.001748226465372069,0.0036238171635628196,0.00015959285481786137,4.1007659561597254e-07,0.00013562388658496497,9.081100550224024e-06,1.4809716791771127e-05,0.002685805923779146,1.0662393900264125e-05,0.006175565920737954,1.6616572378436827e-05
9.159708455653546e-06,1.3790598343540098e-05,1.6524802930041577e-05,9.958354065632574e-05,8.094243610479065e-05,0.0007776899038853174,0.0017148333567530729,4.894685322347416e-05,1.5876215660769317e-06,5.9317709647514934e-05,2.1126131502748077e-05,1.603466722830314e-05,0.003250418413874502,7.502428794889491e-06,0.010321382489975009,1.680127526191998e-05
1.720736956457892e-05,2.352015302969775e-05,1.1053702791389445e-05,2.17175405176299e-05,0.00013054713948641933,0.0007254920848110257,0.005608100554409997,0.00012061822503749637,1.0570992238265894e-06,0.00016011223596395797,2.0768595753148902e-05,1.618929856690196e-05,0.005215089034223215,8.242518377774686e-06,0.002646591891754926,1.0291863462822812e-05
3.570388016915969e-06,1.3564191604239347e-05,1.4996978428519107e-05,3.418296829085977e-05,0.00011965283825571548,0.0013918401674313954,0.004774979923321118,2.6640790746383448e-05,1.3616043200850284e-06,0.00022669517141666844,8.541921706619614e-06,7.417217707035334e-06,0.008182910244700128,7.380817633901003e-06,0.011357424898643033,2.2539742014438258e-05
8.078932899649755e-06,2.6110251074444085e-05,1.9869951283867636e-05,0.00010275114271202348,2.5659922542699666e-05,0.001056957485841775,0.004627921419181124,0.00010676961709459449,4.636307716413577e-07,0.00016598454056083377,2.4904769171453883e-05,5.539761574974417e-06,0.0056656922804534555,1.1111187971133996e-05,0.010459998639043098,2.084955748280842e-05
1.168895734792935e-05,2.6808917383689198e-05,1.6443483778318605e-05,6.401560978706152e-05,4.582401915693011e-05,0.0008305671759116346,0.0031665567857496113,5.470785423457116e-05,3.621044583743612e-07,0.00014876458040037052,1.1244996671560439e-05,5.71823311555809e-06,0.016583544174402855,1.0430532398890328e-05,0.002105926541799752,3.8794356785545725e-06
1.6932889679454704e-05,1.846343671144892e-05,1.6792796558416088e-05,0.00011307780401839098,0.0001662264425904755,0.0017103505078438406,0.0036117972088085502,5.377370613125812e-05,1.660599331215611e-06,0.00015119517894502668,1.8164846030774928e-05,1.070153926848709e-05,0.011858513110185681,1.055932666004145e-05,0.008539401897383,3.537684233826119e-06
1.634901929730165e-05,7.501047307176656e-06,7.533156733703614e-06,7.321116610619033e-05,8.234049772586755e-05,0.0008422414766665912,0.004852645865823355,0.00016376741876655306,9.73113468278646e-07,0.0001853885659286772,2.3455934223361273e-05,1.4738808191139943e-05,0.0035759671583300914,6.520404528836227e-06,0.006713219361534755,8.830699444298445e-06
4.340982975002961e-06,2.1860801885160294e-05,1.7373233741267523e-05,9.533162621168888e-05,8.457413901551692e-05,0.0006731090212766431,0.004311804865501104,0.0001612949227327991,1.5232495364019055e-06,0.00016380394720178973,2.7285592610186272e-05,6.152937373956554e-06,0.01511551624032985,4.686004050624771e-06,0.010895779759798191,6.031279671640809e-06
1.3068191729011303e-05,9.778011595183598e-06,2.1322616819872208e-05,3.997251779049817e-05,7.388959441547593e-05,0.0012305034162106475,0.005199065511248522,0.00014748807469907075,9.333676090635852e-07,0.0002678872455173752,1.7132802560634775e-05,8.266052149526432e-06,0.013130532283775235,8.202862344415463e-06,0.007494090568180597,1.017455148427033e-05
5.2298076295223025e-06,1.9124340915446936e-05,5.722374987288544e-06,9.603330106854806e-05,0.00014271409057293693,0.0005048332137818701,0.002397210631643661,3.269789742566793e-05,1.3238558632978805e-06,0.0001925505086395344,5.161353784162432e-06,1.1822576547853092e-05,0.004253494959594572,2.227942926870858e-06,0.008903019656262553,3.4660643884411264e-06
1.00826232800831e-05,1.1567172517180235e-05,2.2021696877555117e-05,0.00010791906513417187,5.7413092372949534e-05,0.001421303146073161,0.002934307441882778,0.00017427529867318064,3.0587155892383e-07,9.0063895667087e-05,2.5498491981801786e-05,8.432987045264638e-06,0.016508825290068585,5.992353559117883e-06,0.008604999336028851,2.177970392160313e-05
7.104561838990374e-06,9.037776172004981e-06,7.641945327865094e-06,3.780786922798e-05,5.668993120120592e-05,0.000614510908805731,0.006156054820285856,5.175635277316685e-05,9.081665112770581e-07,8.000588863732607e-05,2.255128185489551e-05,6.248504112240409e-06,0.017303349829910733,3.249752908115858e-06,0.003283314696306512,1.5223325224900157e-05
4.54150010192149e-06,8.307636531055167e-06,2.0867704287544237e-05,9.4044781832747e-05,0.00014891413105460173,0.0005092724137018133,0.0038932959505180533,0.00015712297573507926,1.2693095658206419e-06,0.0002470165180608017,7.2668727669156565e-06,6.126732853265858e-06,0.012723982431191364,1.3747847269450684e-05,0.010167064607467233,8.323468798915684e-06
1.3635748470325417e-05,3.2144085479850455e-05,2.3174483735239408e-05,6.978116408205056e-05,0.00012135748169930738,0.0010779907174497385,0.004733097056352626,0.00011730285440956496,7.285156719502876e-07,7.132553081980253e-05,1.0873202043268059e-05,6.552855849493932e-06,0.009499880756691628,3.434584746855889e-06,0.006818376678726118,2.1581409851636078e-05
1.153896335275819e-05,5.618492139809539e-06,1.5932768441970167e-05,9.280373642082373e-05,0.00010211451918284581,0.0016897100831607043,0.005592600179390568,0.00014958929642013284,3.3510286083967194e-07,5.796379111638238e-05,1.597964061934152e-05,1.5173637296241033e-05,0.014987799029366101,2.7908723540685386e-06,0.010816948580281701,1.1572618286686882e-05
1.2894615898046988e-05,2.8217607102373193e-05,4.5416048949422005e-06,8.672901657540483e-05,4.3651195183850615e-05,0.0008591233043410455,0.0030813979522924632,9.025278297177177e-05,8.235372690776589e-07,0.00011719176685183611,1.0403736846544728e-05,1.3591089807342609e-05,0.01546179113391751,9.873837814814853e-06,0.0017476180913279466,5.566200257260727e-06
4.644917495246949e-06,1.1416612365904162e-05,4.620216685452773e-06,9.160077588832207e-05,5.075647966521186e-05,0.001146337056010585,0.0014958997927876825,4.067646378134146e-05,1.4013883899530111e-06,0.0002670279621225324,1.169479441631927e-05,6.7292010640260974e-06,0.003334347607095797,1.1403137540633643e-05,0.01021189021750048,8.095422999246878e-06
9.430742000896699e-06,3.0238635035904755e-05,2.2595270001508123e-05,6.934092689798237e-05,0.00010112045539530577,0.00033880251023394854,0.0008981026701728923,0.00012012150445250209,1.052501277371551e-06,9.429100453866955e-05,2.6599214060466693e-05,5.322554641544633e-06,0.008153466436387268,4.382409474787092e-06,0.007015440761823914,1.577740233392693e-05
1.608830068810051e-05,1.6034222078623892e-05,7.943979822339338e-06,0.00012040591598325257,0.0001415025557916427,0.0006880754251113337,0.002466042257360552,0.00010131647373090222,7.868914112239331e-07,0.00017692402018484814,1.8929293439137668e-05,3.7710469824676667e-06,0.010244047793672606,3.915747612422314e-06,0.009379715584063576,8.959460376741876e-06
1.3016284215383156e-05,1.644507648666605e-05,6.058978276467023e-06,0.00010176949318424212,0.0001602691413464643,0.0010013341368337392,0.0041552149975039865,0.00014791962318091843,1.044405728801046e-06,0.00020064687291618225,1.7773621396151857e-05,1.7184766714080524e-05,0.010654001629185983,1.2712208325681607e-05,0.005726297327024039,4.306376369550687e-06
1.0120591815009564e-05,2.8420753489347612e-05,2.161836026079394e-05,3.0781726807806765e-05,0.0001178995546647204,0.00163644913475222,0.005022133343696188,0.00013876415512960004,8.152600483574268e-07,0.00022109450961034716,4.837313080930761e-06,4.972397325805836e-06,0.004016508863622425,5.194746397756079e-06,0.003783192572475825,1.1487358055874813e-05
4.051040055825267e-06,2.3276234040036458e-05,1.888990892166625e-05,0.0001126313954282695,0.00013853432397870614,0.0010176191432668168,0.0032997975749777617,6.422635102401616e-05,1.0472225501226023e-06,0.00014844056900847403,1.1168865784564872e-05,5.783673353290852e-06,0.006504346124292553,7.894688461299696e-06,0.0031098748238924155,2.2492821984289324e-05
1.5102140545357526e-05,3.195321941441597e-05,1.714895583758688e-05,8.908412433564539e-05,0.00011472049986437016,0.00029503809627032804,0.005139451479176778,0.0001632008477008499,1.1933601744785563e-06,0.00020107168720102077,1.478967337484657e-05,9.621073064191746e-06,0.009139851234088298,1.2989453705361276e-05,0.006039034032823567,1.7527698366655497e-05
