krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(1),krb(2),krb(2),krb(2),krb(2),krb(2),cfall(0),cfall(0),cfall(0),cfall(0),cfall(0),cfall(0),cfall(0),cfall(0),cfall(1),cfall(1),cfall(1),cfall(2),cfall(2),cfall(2),cfall(2),cfall(2),micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
-1.140064092190698,-2.015694423468186,-0.44814219311295955,-1.1484436513834932,-1.5871898968358993,-3.1966998498103627,-4.859433075379996,-4.790906501631562,-6.938526979464133,-11.01779869218215,-5.883735013937634,-8.831108327178317,-10.987865571615588,-5.382037392831889,-2.969439443391567,-9.45664405037806,0.06803475121341726,0.05890020718531663,0.09478748646126832,0.08390122459674149,0.06057619434201873,0.0016797808359239395,0.024129658402609132,0.010784902601094392,7.611958994919668e-05,0.00014624586980076823,0.0003418649562354442,7.774358702518044e-05,8.060790111738173e-05,0.00010293808396606847,0.0002966498333007112,0.00037684512197774437,0.685429297074136,0.13668717657674076,0.038599797189437304,0.024203795468361055,2.7515829265455846e-07
-1.1114103038971608,-1.9786544121119898,-0.4614270784038067,-1.1996758342593317,-1.6895041421683867,-3.0528623614991175,-4.184572575763513,-4.610048168613279,-8.251425728246847,-12.78770300848776,-6.296787836418882,-9.527087763672988,-11.284864161435888,-6.313672646760587,-3.226973159013885,-10.159209326866145,0.06545064030810882,0.06276240081793863,0.08327733760737877,0.08829822395242602,0.056864704221945915,0.001705354079251785,0.026461383194944225,0.010053910803779554,8.635442163161785e-05,0.0001490326282899192,0.0003751509800318437,7.77890522015912e-05,8.337328615920528e-05,9.956185986355596e-05,0.0002904774593597819,0.0004412893099491464,0.7785518616402852,0.13942088431450994,0.040380386262556994,0.022994239381065228,2.8150543384149525e-07
-1.1328278994259053,-2.0529586577194903,-0.4471478374092181,-1.2380376704305076,-1.433730187810105,-3.23803676413125,-4.202852774641766,-5.310670204416502,-6.895865286552313,-12.669316134134,-5.874254583951476,-7.937077087570515,-10.432187534722482,-6.295102370342384,-3.3290975363576547,-10.17958150299814,0.06719965582243854,0.06032612182321821,0.09056208197513949,0.08542530322542272,0.059102827599221704,0.001736432799477283,0.025129968711227118,0.010597447838011885,7.967723800309122e-05,0.00014940296259346127,0.0003560623433233071,8.104077738890413e-05,7.58323323399116e-05,0.00011929149700437427,0.00030951953349463466,0.0003883959916212779,0.7247007444620612,0.1417807746127004,0.038519701757732,0.023516504793625204,2.7598812946659807e-07
-1.2471304192095918,-2.124520819511468,-0.48019798678506265,-1.1890575762555367,-1.5091758254804595,-3.146674244613972,-4.523097386294513,-4.673876485494701,-7.560476862736383,-12.423694311994197,-6.45810423145675,-9.240571917070149,-10.020179717034688,-5.740010636529754,-3.2368599167616177,-8.669257800506807,0.06057414610245119,0.05727535187693695,0.09842784993102377,0.07649800491858495,0.06339186944336665,0.0018941411312871103,0.024580121312352012,0.009851128057907227,8.618713757505806e-05,0.00015413107031892086,0.0003950620932993972,8.894836150549141e-05,7.8796846392995e-05,0.00011158079196514273,0.0003205823947803754,0.0003751799848569628,0.7288622403282792,0.14127573822406772,0.03757282077947567,0.024319815790321324,2.767302737583196e-07
-1.29627178158929,-1.7911702447027695,-0.5078299880647199,-1.1521014053441574,-1.5698419268418076,-2.909701394922248,-4.219632381056022,-4.705531895580201,-8.416561548907666,-10.88317062698954,-6.041009043265431,-7.927298415351518,-10.646661539734751,-5.3096055695333035,-3.019249837070924,-9.117511288912384,0.06643428698716176,0.0619706249997837,0.08227040225113617,0.0848646108783597,0.0567672669979012,0.0016262228039387084,0.025651811194299167,0.01131786050170237,8.24191738775907e-05,0.00014325100545144507,0.0003967334527530799,7.432665404702862e-05,8.980309050832664e-05,0.00010356343152675833,0.00027618043073280544,0.00039940647120731475,0.6883423148282449,0.143900767539316,0.04296745809395817,0.023192657318169416,3.212655111664819e-07
-1.1101268876981947,-2.0870682490019097,-0.5216867490787886,-1.2667236493657308,-1.628680073657206,-2.832298182953974,-4.431575494809829,-5.045650340216779,-8.185087354241874,-10.721211776574227,-6.359578563814429,-7.8469276152217855,-11.534793047764522,-5.3403766864472635,-2.927126861624534,-8.661332474990097,0.07180471015712012,0.05581695183729656,0.08781025835375171,0.08070068650577605,0.0630655244258851,0.0017548325671407135,0.023582169825387345,0.011099132499382786,7.823692246523206e-05,0.00016139402611469784,0.0004025376083114393,8.00555725443029e-05,8.321786929923431e-05,0.00011707421776339115,0.0003102229068646953,0.0003978037286681223,0.765068524896242,0.15522290208651776,0.0422776438367792,0.026986308716182784,2.9840011051946535e-07
-1.3281822851332636,-2.109005298293732,-0.4620676452704976,-1.215041094240422,-1.6042828833460043,-3.296421116724994,-4.540360571814007,-5.056159598439522,-7.460125231734629,-11.993550752914368,-6.470183514994336,-8.091558627318394,-10.868475467326837,-5.335411084201491,-3.3344993511313614,-9.723505565241311,0.06636574908565568,0.058883118960532214,0.08979515563720138,0.08853323463548199,0.05945923932217951,0.001931940536219564,0.02814779944382741,0.009518667832981187,7.923242902299281e-05,0.00015693427626459238,0.000408208604463445,8.277769434778147e-05,7.409975007390392e-05,0.00011330206122612594,0.00029278212931459,0.000375244681756853,0.6911064625745793,0.1498873874024118,0.0427546190399979,0.02291772607613914,2.7206429522507204e-07
-1.2389356483232945,-1.9564302739594086,-0.497791878747094,-1.3463968613613062,-1.6444493593967042,-2.987843893101963,-4.25559118283557,-4.996916692098643,-6.899145234279911,-10.899020365220087,-6.075379124861847,-9.3994091307896,-10.573328455615282,-5.402812342697541,-2.8992656166739343,-8.706061430456232,0.07153340041177668,0.05497444524232439,0.08839581740202654,0.08103859525530996,0.0681144281802438,0.0018550690630918744,0.02531005814147454,0.009528332375428415,8.571656352952882e-05,0.00014260358609666544,0.0003906858862673471,7.770046129247163e-05,8.836170027579863e-05,0.00011609715648767141,0.00032511218882434766,0.00043787663844336645,0.8167553008269628,0.15364490567454558,0.03695608212286201,0.02477201593043136,2.941259120780876e-07
-1.1645054281582254,-2.0487461168550767,-0.5239574424687542,-1.1675330345519777,-1.5757329860197458,-3.1592786826523436,-4.747957677301894,-4.4687980039142365,-8.094523503330242,-11.332198746175129,-6.755559299812444,-8.51339211571257,-10.796081508005116,-5.56191011578724,-3.1952921771934277,-8.784698322365818,0.06385076499045929,0.060569713286214376,0.08473590071450031,0.08012971328572444,0.05954255870766279,0.0016661800209072702,0.024882601465069196,0.009718718294254199,8.092582299976578e-05,0.00015661631666743706,0.00038365738789593036,7.977571753364467e-05,8.65570092819493e-05,0.00012071434100730506,0.0003230389022651581,0.00042736233594365433,0.7358587376756225,0.14281479774450956,0.03680319302062741,0.025132065668008935,3.0076900379891337e-07
-1.3008356244248935,-1.9105006930218302,-0.505202622467448,-1.353828460210517,-1.6233202206482062,-2.9823536660073735,-4.4263967985757455,-4.851282036441503,-7.5594971935741,-10.924603931828639,-6.106835200148065,-8.376253535909473,-11.658159473096614,-5.209665154879473,-3.07985785006373,-9.089518139697171,0.06910213708516946,0.06365692966661962,0.082950166020222,0.08234860298448748,0.05645391073121373,0.0016466490772557277,0.025326912410225496,0.009739638891438382,8.916372484398563e-05,0.0001402967243781904,0.0004036097115518166,8.315569049368544e-05,7.997029058539792e-05,0.00010629740382815615,0.00030190048921782523,0.0003694158310666673,0.7767278313914784,0.1645363650517655,0.04146930245776695,0.025596120865696834,2.908714002540448e-07
-1.214961098944174,-2.0908647556498274,-0.5139515266246955,-1.1855781391193698,-1.6275220693764088,-3.1017033506365697,-4.31854870024568,-4.5740960735056175,-7.979406328206392,-11.581847479304624,-6.427955137133057,-8.509390472571484,-10.7992325935854,-5.267727208444127,-3.265918309395513,-8.93304607342095,0.07050022228304412,0.05454177207524171,0.09042963027063129,0.07326215983050796,0.06597006295407126,0.0016052747596066467,0.026384295292274842,0.011461983131759518,7.907079401291703e-05,0.00016225487334927855,0.0003988918255425086,8.619098000218479e-05,8.750753325481689e-05,0.00011984686328928795,0.00030405550649117714,0.00042259547682914025,0.689120186456081,0.151169242721687,0.04084233301039797,0.026877785742897464,3.266394973769999e-07
-1.1151564766755524,-2.045698521110627,-0.4913527541484901,-1.229969385801842,-1.5214324154801366,-2.7426479471736847,-4.289875196758637,-4.615692831981761,-7.004789407217188,-12.04798210795345,-7.0162474141769176,-9.409077229889395,-11.327228881465869,-6.070588047023877,-3.1733926119869387,-9.825186581139377,0.0647455057192761,0.0597352187400947,0.08319970450348813,0.07955661117343579,0.0576982429261055,0.0017067938819195563,0.024757137937426604,0.009904700107268533,8.129122227351172e-05,0.00015320141940703503,0.0003599011169786847,8.512167229365292e-05,8.09990249786597e-05,0.00011221431573818205,0.00027678958265776567,0.0004426823046363693,0.7902305955811644,0.1602693666691247,0.038077040377965686,0.02339368279556252,3.2765857244677157e-07
-1.1325698954046435,-1.8815759387689708,-0.5188023615128992,-1.1095405926526534,-1.5297875105273193,-2.84430372382792,-4.903487043888583,-5.338794303200727,-7.794028269963436,-10.808020915503178,-7.007775148233484,-8.319344374265162,-11.594781138067404,-5.296520958010023,-3.3550928974318524,-8.945612497326522,0.06675116920887712,0.055244316193566234,0.08160995874427196,0.08640875131012549,0.06712568365276571,0.0018666358015887018,0.027852383185700484,0.010055040170071073,9.086593561833108e-05,0.00016809368286593585,0.00038089891282695125,7.923103156180023e-05,8.002667887737425e-05,0.00011845429178493745,0.0003097645687269095,0.00041124736652139966,0.7536952103584585,0.15347813283510947,0.03641820132018735,0.0261285617727996,2.81713245415905e-07
-1.1385050746103118,-1.9766594831760338,-0.5289639405965818,-1.1511555644339615,-1.5954887377470235,-2.8447538818321143,-4.823722550689572,-5.2347856256945455,-8.060316857582759,-10.881252529653398,-6.580707887059991,-9.015568299827663,-10.017522044202702,-5.8787078406664115,-3.035256640980256,-10.088848782036397,0.06600691024109176,0.06154981770763345,0.08401752674786213,0.07527022874101308,0.06636878209874048,0.001831453014131875,0.025077248095022486,0.011235284210388764,7.506031271888645e-05,0.0001617930557769073,0.00036492836795010283,7.538071848916966e-05,8.96847810459505e-05,0.00010767985442857272,0.000272583007048258,0.000399864328655826,0.7589425369576781,0.14096280754123203,0.0395902260659968,0.025294490669761693,3.1564160921045836e-07
-1.1600825066207319,-1.7967822749155178,-0.4608722138520552,-1.3331206253279257,-1.4777100899691704,-3.2674896874757833,-4.269611919556473,-4.72023300194645,-8.336117768021628,-10.70355846302854,-6.963882443290584,-7.893682901219175,-12.04549907498489,-5.270436562686116,-3.4174967950384567,-8.636032058381065,0.06993504821455701,0.05431503110669938,0.09145660161478678,0.0873056700434526,0.05987197309680674,0.0017684002039013648,0.02364858341228568,0.009922517272276795,8.167436545928175e-05,0.00014437287911078258,0.00037165948975273927,7.627047541220744e-05,8.858314371692789e-05,0.00011857551549532427,0.0002991587117120493,0.00037377938066626584,0.7069684335071372,0.14054676027964594,0.043890075878807014,0.023264822326979052,3.1971384203233745e-07
-1.1631415277046746,-1.8729773559445286,-0.4449925038824219,-1.278484542893237,-1.4871147031342307,-2.745038462491153,-4.31997667285383,-4.858790736654914,-8.180583925186905,-10.636496005232255,-5.8397269359763735,-9.248506183522165,-11.843730318513064,-5.987314613157997,-3.007091965060546,-10.157965005333203,0.06754010360938535,0.05477879476051301,0.09619947053886896,0.08032749658117097,0.06318536553883246,0.0016448629679040403,0.02545489767752011,0.010430307936268842,8.756196136573725e-05,0.00015436729737132042,0.00037801627152293896,8.715207033377218e-05,8.412803405827591e-05,0.00011349293618383704,0.0002885524628006392,0.00043164589382690076,0.7993822857716353,0.15180436200040912,0.03643200705527568,0.025333527916370866,2.9507153183395127e-07
-1.311083151836536,-2.0462829783159666,-0.5021435565897862,-1.1735298427525485,-1.5206411131670579,-2.8472713783330534,-4.800296440939254,-4.504374896409574,-7.834252022813848,-11.859597701492884,-6.043943010410913,-9.433953426728472,-11.224565915151029,-5.499701691869564,-3.095782092829378,-9.34754639935869,0.07196673234901466,0.0578479951569845,0.09454073011663512,0.07835609423560479,0.05912295405533155,0.0015966461556719592,0.02836276900673076,0.01018709159106128,7.867023850073467e-05,0.0001633035575940971,0.0003759101895436369,7.940343240786261e-05,8.661819993916725e-05,0.00010493690168193083,0.00032585946642767514,0.00043713197920567694,0.7522656531390868,0.14505345846260245,0.0378840966159955,0.027242306909258225,2.916863228602151e-07
-1.17081350943364,-2.0666321052404424,-0.4682529921617581,-1.3247204461128501,-1.5309302479516511,-2.7922869030590003,-4.906410009409029,-4.563550257202785,-7.414160164026216,-11.072796276186434,-6.239657364756776,-9.46080411686751,-10.250722086025737,-5.818772916876486,-3.387020555111537,-9.233350061731086,0.06668436252046045,0.06023888339281297,0.08408421635614428,0.08468489946206204,0.06642104985818376,0.0018807090133968105,0.028653465046529627,0.00962517669532256,7.495846051643015e-05,0.00013836568584457047,0.0003456850359371416,8.278485030706837e-05,8.768600554006191e-05,0.00010002903836868845,0.00030185669981734923,0.00040832038664547133,0.6814771936878313,0.1642078767863098,0.04159964475220274,0.027052450609104852,2.8826656267759004e-07
-1.3109861306348727,-2.0736354120765417,-0.46478585688917023,-1.2844057854362114,-1.4069181393107444,-3.0665699151506187,-4.25921273100066,-5.246279970885305,-7.819925879986531,-10.865376690908557,-6.026319681854521,-9.470938805608286,-11.124948055335949,-6.038625046839898,-3.0746672937199575,-8.587430755163885,0.06365499376339726,0.05603168797165804,0.09123468024174258,0.07563353495343511,0.06045313341594666,0.001848066077586016,0.02737095443297586,0.009954321193573258,8.161752840307518e-05,0.00015871916662162439,0.00035491348283694794,7.489503509396575e-05,8.50202846150346e-05,0.00011774352040604934,0.0003051256323466733,0.0004230608220833304,0.6957042085045293,0.14930528925008346,0.04066628359092103,0.02304702429769534,3.27389712908588e-07
-1.136864580887359,-2.145078350705584,-0.47218318394860137,-1.1459538065602817,-1.5261349311546875,-2.7445981254205982,-4.633427395969129,-4.825389181816819,-7.677162790309226,-10.777208317792025,-5.998917351102894,-8.930693695270442,-10.775718882248093,-5.634757232007837,-3.2356691382783125,-10.045193175046517,0.06276347482486234,0.06207840009733184,0.08970777087225024,0.07430809467038457,0.062164471644204515,0.0018899024167180845,0.02769741697043867,0.009872194557786642,8.04972208079759e-05,0.00016599539331376938,0.0004155026864051364,7.6565489382422e-05,8.780073536571238e-05,0.00011181681336251187,0.00030025467458668655,0.00042226946755937806,0.7355115500377246,0.16458995514020835,0.04246574464892784,0.02440423036919003,3.2972625318013266e-07
-1.1911051449365808,-2.034202639903587,-0.5067860452898773,-1.3429337233869427,-1.6993006184615742,-3.3179935433378267,-4.198107729846371,-5.2385602531670905,-7.1030653085143,-11.055554621421017,-5.91534160011438,-8.549044112686415,-9.940463233901816,-5.901714343984915,-3.1528171190746535,-8.898920756732439,0.07201545319167227,0.054746057965549634,0.08429260633270655,0.07401984657054733,0.06499346385974107,0.0017098678586802858,0.024079033208372815,0.01120418946401543,7.969450769172916e-05,0.00016763759298787963,0.0003882462778389443,7.684258007479954e-05,7.833867756619943e-05,0.00011314243941561863,0.00030886718528339404,0.00038520532434482754,0.7817370476258712,0.14370152569824818,0.03911864441699278,0.024132799942249823,2.735277507009941e-07
-1.307088381422326,-2.1086486237659585,-0.45491426302312654,-1.1243736669219833,-1.5771855114736613,-3.2081981298031725,-4.883511609366581,-4.931271293248163,-8.265565880707507,-12.4674102291928,-6.153405928979296,-8.80398982793788,-11.847058485718659,-5.540296270626719,-3.082187994087785,-9.987727345810658,0.06774102169331359,0.05689526440489961,0.09162152379434282,0.08720694406033674,0.05855081358968207,0.0019197093444024986,0.025478510354451117,0.009530430858962543,8.353531279653361e-05,0.00014999160088936963,0.00040589077384084823,7.540110341569874e-05,8.45124129924136e-05,9.949786132692675e-05,0.00031770282661779846,0.0004349378921713313,0.7751916927724289,0.16040083703541752,0.04333849639942157,0.026575071011837974,3.0569938558610136e-07
-1.11450585594825,-1.833297227761777,-0.5180793690380635,-1.2628559536645845,-1.613144735986654,-2.82372387298736,-4.7915896263159885,-5.140142173656594,-7.781205231322173,-12.108582311175093,-6.552046142799685,-7.997411999426987,-11.015149259275729,-5.864285765764321,-2.8949086713044014,-9.35875253353701,0.0716895021154106,0.06198601940871894,0.08637104681958425,0.0792868418451539,0.06525358808897888,0.0016515286132567967,0.023934520642640893,0.010836437046199838,8.223623313657796e-05,0.00014797409144883778,0.0003869419194512968,8.596482210917187e-05,8.915089625196704e-05,0.00010458757735641473,0.00032720635744315805,0.0004381788913026126,0.7814026523857248,0.14219166574526532,0.04206168300938132,0.026450338496349517,3.1389713501994133e-07
-1.3375624537894333,-2.079696530579697,-0.45658186894010366,-1.2456564383151103,-1.6583104632994345,-3.2974852726455155,-4.437109882647841,-5.3299623915341385,-7.161753967532514,-11.727859869292459,-6.669465637859936,-8.294694834825563,-11.851543647166018,-5.799613591171006,-3.4645291786499586,-9.313986519804697,0.07163304389032096,0.06041138909271609,0.08650439640387547,0.0812374456196527,0.05743591870625677,0.0018332583005718143,0.027781297980262562,0.010923987293347747,8.458294011423238e-05,0.00015146843109192426,0.00036851926058095296,7.42233313585217e-05,7.753817739954311e-05,0.00010359474596431973,0.0002737558690905692,0.00038375277371685654,0.6946583967671872,0.1356660597027083,0.04394667648518224,0.022535120114371095,2.709225388750248e-07
-1.2073984935544106,-1.8745214443606684,-0.4651435720562983,-1.2639085692467922,-1.5785954465255687,-3.3274655653783496,-4.879425317054751,-5.393090250922993,-7.838110702564278,-12.859458839122746,-6.788350093462643,-8.577536315225823,-10.947632014629077,-6.242618113385884,-3.3043722150965564,-9.804057637807276,0.06809617779291512,0.05991224538502858,0.08614529667580706,0.08050635642000811,0.058055015604456355,0.0018759760455192018,0.02741913777808181,0.009507510494531577,7.859417986181674e-05,0.00014821942302010945,0.00034764520526213666,8.463888407158125e-05,9.01061030264435e-05,0.00010075165051538223,0.0003250164309524707,0.00039062357833675353,0.8062582748359256,0.14309736081114718,0.039303885375370204,0.027015948242552747,2.937535216103013e-07
-1.2242476411685481,-2.074744649079953,-0.48134149171844964,-1.115496461688849,-1.5555296885526355,-3.002555191393575,-4.599225298682864,-4.887034676774646,-7.333718838837905,-10.926508675949448,-6.915781222317037,-8.025619283069172,-10.048203385195512,-5.995112329441965,-2.8747400673903294,-10.108227453603895,0.06219515626934711,0.055022817036655215,0.09222474531764213,0.07715242754614399,0.06252231326139052,0.0018108293141483238,0.028216262448927422,0.011487114112258322,8.332058721667735e-05,0.00015280233654664185,0.0003467616127996673,7.632906116504371e-05,7.500205564684317e-05,0.00010609094057829195,0.00030067858382581904,0.0003819449385170056,0.7962979721666403,0.13553243614057336,0.03697721248047675,0.026649381629437474,3.020195814700202e-07
-1.2721278546405888,-1.8229902046687556,-0.4578013513874393,-1.2834020970990758,-1.564042857870926,-3.1957978490507104,-4.312853914258709,-4.693480842805851,-7.261565518617423,-10.769309113456478,-6.530917973419559,-9.151893409506735,-11.17709533560681,-5.840076225780969,-2.887325537177214,-8.60423085590125,0.06780309920344993,0.054498527603355475,0.08766657724338439,0.08598561371344225,0.05612871485658778,0.0016249119171718195,0.024524507018730782,0.010707864479004504,8.022028681836858e-05,0.0001526018441950507,0.0003987502604447877,7.856217334049705e-05,8.130491635564595e-05,0.000112644313438152,0.0002720149551998795,0.00040297781130295,0.701541883462271,0.15288248973403568,0.04300926686655553,0.027206897456546694,2.739917971793604e-07
-1.34101847504474,-1.8450467072808103,-0.5111371516477816,-1.2907414691016013,-1.4927250786685007,-3.2239967480354372,-4.166579992535503,-5.384801322905383,-7.527720327038042,-11.207998563780535,-5.842137301023515,-9.087996118880836,-10.917873170130912,-5.3505452873911254,-3.0137808103965313,-8.620659070315341,0.06828391090843448,0.06185897960964604,0.09832270853738212,0.08462324479861393,0.06812712228997969,0.0016339327417676088,0.02766283235292942,0.010391421367926314,8.684188970375448e-05,0.0001460674689626879,0.0004057007665134952,8.282475631275383e-05,8.010116946576566e-05,0.00011087548797484006,0.00032846032370265055,0.00043699449144625913,0.7365123490583935,0.1490449169183376,0.03617557607437957,0.027474564369334428,2.857863910353042e-07
-1.3016450321171356,-2.1553486993568973,-0.5204367758173121,-1.334168501215772,-1.4363475651340096,-3.1233071793251717,-4.886103499055972,-5.260703147656711,-8.157144528875769,-11.687092419116116,-5.922563228723496,-9.117299269395552,-10.423192183710132,-5.474210547252107,-3.198792875124087,-9.541857620511049,0.06889983907707378,0.05599829433062076,0.09438987086368267,0.08474443383337066,0.059157127499651976,0.0016638772269812446,0.0285175502048504,0.009885176023976462,9.110863164517985e-05,0.00015064998059096977,0.000385752818235279,8.646554595092616e-05,8.575792500297649e-05,0.00010988547305232521,0.00028176385223898737,0.00038628736148117303,0.8207906074710617,0.13898670534140348,0.03832179125113805,0.025525543873961717,2.883917540694923e-07
-1.20944389645833,-2.0146471360206513,-0.4834193928198729,-1.2878051705556088,-1.591234618627649,-2.8887865414004943,-4.9240625942685705,-5.340749810361703,-7.998063350099942,-10.806355865787983,-6.7373988569574585,-8.495826179954374,-11.40503450923914,-5.534153368474093,-3.0131417397851217,-9.856498905867507,0.06550964204047784,0.061463695402745704,0.0934119509093253,0.07933908754632447,0.06656977935767679,0.0016032707059944753,0.02667627559854084,0.010468354614788613,9.043578523550648e-05,0.00015482075136957464,0.0003512006420986771,8.796626180495519e-05,7.589796371341172e-05,0.0001057635481691545,0.00029631401876314766,0.00043607315901215927,0.7851275985088928,0.16146480224001136,0.04356346667415759,0.02539981717120225,2.976375588672121e-07
-1.1356786648167811,-2.1544963863956874,-0.47687808674024634,-1.2480262707053658,-1.5568576473793778,-2.9313333094301166,-4.658987408814973,-4.967268570696723,-7.09706928135177,-11.943470872999661,-6.41916080038737,-8.277709154151562,-9.949877521647132,-5.852448504621352,-3.14513411645666,-10.093372040367251,0.06231594526505538,0.06362207242307755,0.097771323283596,0.07787026250416702,0.06529368184436957,0.0018747061274215044,0.028153387048507048,0.01049754902625097,7.737409941899822e-05,0.0001487592111039953,0.00038898718846812195,8.607298536488291e-05,8.914742256813786e-05,0.00010227456473898584,0.000322880099252063,0.0003841342445526284,0.720948960277502,0.1487372060576954,0.04397221008018539,0.023031567265756715,2.7560939089432717e-07
-1.1413344756068333,-1.8834040445961961,-0.4552580485687815,-1.2581063507014245,-1.51073855897686,-2.776198069730767,-4.684567210189298,-4.8891652095964515,-7.923927595490009,-10.612880525287602,-6.236985053163009,-8.569897069837191,-11.201267461734032,-5.727736683357005,-3.426097395617186,-9.153522127550163,0.06282971944567274,0.05896744216160023,0.09657612126558865,0.0788739117654236,0.06256243376066502,0.001789764656832832,0.024452759264529833,0.011171815411521931,8.339192102008023e-05,0.0001518651055444576,0.0003994127062075554,8.118883357029318e-05,7.990977593219946e-05,0.00010444774522705815,0.00031638121733175157,0.00043454044931820815,0.817053370514345,0.1395013834532353,0.042191535640752884,0.022696611540119347,2.88886195376238e-07
-1.3266473411375146,-1.8138561594809421,-0.4988237951444124,-1.3125197248424674,-1.4109917590606424,-3.1557658546378287,-4.426032531353437,-4.847643163928507,-7.600510967842434,-12.241186168604862,-6.348885957981132,-9.331888516405126,-10.026078799865402,-5.965742633249059,-3.455785946000107,-9.157660514985063,0.06145447003695918,0.060378021490858524,0.09182881458689228,0.0760403417184456,0.06123102695637217,0.0017738227520879355,0.023957216642200595,0.009762250295129555,9.029424886256863e-05,0.00016257614474611922,0.0003556612276639251,7.840295354781296e-05,7.730832990524783e-05,0.00010967497361197051,0.00028223497284680823,0.00042613978443979553,0.6850289973217268,0.14279652542089719,0.04232812750044586,0.026207342781893593,2.819374947207961e-07
-1.210303212690349,-2.1775420563178742,-0.5140745449465258,-1.2052640306978974,-1.608518853283701,-2.9454496548750617,-4.424126017455734,-4.780735177208283,-6.942632488448359,-10.83326565692454,-5.812593993779203,-8.792008838735617,-10.509663787029911,-5.844870640999122,-2.883766819628389,-9.196326952295152,0.07006361890031947,0.05667693119511502,0.0878522158343356,0.08323874448802836,0.06792308080519371,0.0019363800259023071,0.024312944154474627,0.010374380098714567,8.744442808419145e-05,0.0001493679540741003,0.0003733982027343493,8.251047065911193e-05,8.163801542872832e-05,0.00011988788420536305,0.0002917713571587575,0.00043375168900846515,0.7022619019070736,0.13659882201374235,0.04302889779227356,0.026543912972393103,2.8652049571839384e-07
-1.2207484085816291,-1.9541254892709372,-0.48831685223161075,-1.1390288476820454,-1.4082762231939114,-2.9459332762572417,-4.177775284880068,-4.755595644646887,-7.282551215319127,-11.573904430869165,-6.934351675452705,-8.395807134965104,-11.247490366070965,-5.547251130233215,-3.3357836705351,-9.992680057474708,0.06158562564403997,0.05615022239987194,0.08165201090844347,0.07797234014049177,0.05678413398010086,0.0016811954902555416,0.02359447188932052,0.010676748174982528,8.79413461018274e-05,0.00015978497467495302,0.0003768865351620215,8.363581874299648e-05,7.742292195906789e-05,0.00010105755307615964,0.00031106858648424757,0.00040798639915427663,0.7569916438083124,0.14853274084541707,0.04312495943063655,0.026622689041361565,3.1036962510198897e-07
-1.1792968421480237,-1.8430194892331353,-0.43572285198897,-1.3097600694193254,-1.5519175941006869,-3.1420442559793154,-4.104804177366595,-5.011167027242333,-8.254999202344205,-10.552725364340123,-5.822815215862326,-8.184238230687239,-11.535705658731064,-5.754535728275542,-3.200036282916573,-10.310366046011262,0.06536831101852773,0.05391385326759648,0.09579439611028141,0.08864327288719365,0.06290255103017023,0.001823097493145834,0.026089123829042216,0.011164950294098147,7.868599482199962e-05,0.000164778134872262,0.00036888115783815064,8.326709399939078e-05,8.515393328883145e-05,0.00011687165237116599,0.00029186617352941843,0.0003821917919916458,0.7391157823847164,0.15549924418078803,0.037110957325125114,0.02716296938070483,3.018521749542952e-07
-1.3027320500448791,-2.051812515215002,-0.46368608021439334,-1.2044964571029668,-1.6226776363094615,-3.260725223870229,-4.84100228271941,-4.870000031829758,-7.290065322397162,-10.72706143931877,-6.019054202941427,-8.913689006904173,-10.90691402232816,-5.200952109818789,-2.968049618609094,-10.327082076803691,0.05934989212852979,0.06436414067089416,0.08361788358811481,0.07687836794190528,0.05926974855072145,0.001599138058413449,0.025847676399291426,0.010547270702921665,8.686101491343811e-05,0.0001511869851904557,0.00037191281611009407,8.69936668191834e-05,8.118216976159689e-05,0.00011736360604132259,0.00030303462601177073,0.000392839763571336,0.736326977012083,0.13986766031967124,0.03740823424310983,0.025623696449133322,3.108416016364438e-07
-1.2249294026678745,-1.9616414208432738,-0.4604369401589115,-1.3530688246260025,-1.6141755807066767,-2.770368379395302,-4.495941502055041,-5.126518441864946,-7.29414357442704,-12.687497942435584,-6.829637039253806,-8.344980944796895,-11.69245330455806,-5.771673632381319,-3.1114914534116016,-9.087439240360546,0.06620244997980257,0.06316889515747029,0.09352920151894563,0.0806157407013296,0.061701582203029716,0.0019400685593556361,0.02534129588368271,0.009548698790748229,8.374891505673675e-05,0.00014803377175521957,0.0003674444221812273,8.793440807380858e-05,7.640595585766555e-05,0.00010710991770467022,0.0002823488617805078,0.0004422935645360054,0.7519146019151799,0.144044995324991,0.04181359741247027,0.025492222867950727,3.1829446312404683e-07
-1.108654407946664,-1.9242015277360498,-0.4426549413456112,-1.2362985780577986,-1.635972872363932,-2.942432339834361,-4.849075722135871,-4.978457501514266,-7.147585237846028,-11.08239960095238,-6.273213320304406,-9.426438534437075,-10.17951608533133,-5.2388905096818315,-3.1320507462511498,-9.468373252200667,0.07184102471618237,0.0569233377299715,0.08297900394621063,0.08318247712308856,0.06352323667130723,0.0018447216722668285,0.027066441934611073,0.010303138156500035,7.665324852819122e-05,0.000137901348799641,0.0003926514744947628,8.580038181141262e-05,8.195203502795056e-05,0.00011209508028575991,0.0003233868222880721,0.000397451724395376,0.8151630918292397,0.14059571202318089,0.043170997706131906,0.024633899158649494,2.880946429998138e-07
